Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold,Zprime_mm,Zdoubleprime,Z_mm,Z_mm_smoothed,B_px,X_mm,X_mm_smoothed,Y_mm,Y_mm_smoothed
107,39,494,70,499,67,327.39540683375844,263.52988445335757,327.43092207628774,269.3584971743049,0.7078,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.2164,0.0109,0.6126,0.6126,266.4123,5.633,5.6330,3.6006,3.6006
108,27,311,359,324,397,75.14138555207533,152.0855022676389,74.30033145386545,192.16919628285902,0.4704,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,12.9486,0.1164,7.1327,7.0368,169.7938,1.1263,1.1317,-4.1093,-3.9174
108,40,465,368,476,378,38.94826789120599,248.16325271885037,39.13612798923106,263.00570336021235,0.6666,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.2291,0.029,1.7311,1.5603,255.369,4.977,4.9861,-4.0367,-4.0708
108,35,378,303,387,310,40.64577893693039,139.70325694127536,40.43677024576215,151.09268678529745,0.6301,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3556,0.0392,2.3572,2.3887,145.1749,2.7686,2.7635,-2.3678,-2.3652
109,41,305,418,313,468,80.89887571476486,208.62646045025065,80.90099428894766,259.26241532470533,0.9078,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,12.0351,0.1082,6.625,6.8572,231.2045,0.9176,0.8756,-5.7288,-5.6455
109,27,312,334,319,365,71.84729411334885,128.39003076563228,72.92358971513838,160.0562401157793,0.426,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,12.2086,0.1098,6.7214,7.0874,142.4849,1.0785,1.0770,-3.409,-3.6618
110,41,303,412,311,463,81.18926701401509,202.38824076511955,81.1680913490307,254.01181074902797,0.8939,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,12.5787,0.1131,6.9271,6.9152,225.2804,0.8671,0.8640,-5.5863,-5.6484
110,42,549,389,565,399,32.578137158742294,328.72176684850064,32.5470472061678,347.588837565305,0.7582,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.1024,0.0279,1.6607,1.6240,337.8921,7.1463,7.1277,-4.5636,-4.5762
110,27,307,326,316,356,72.93259518153562,119.25183436744275,73.00917670801384,150.57224179774968,0.7487,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,12.9087,0.1161,7.1105,7.1498,133.0942,0.9779,1.0198,-3.1935,-3.4357
110,35,377,302,386,310,40.60129464500447,138.2931668593933,40.68397248013438,150.33296378372907,0.7564,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.6389,0.0417,2.5147,2.3732,144.062,2.743,2.7623,-2.3547,-2.3652
111,41,302,413,310,465,81.5110561194953,203.22647465327935,81.45816060211224,255.8378392654222,0.9799,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,12.745,0.1146,7.0195,6.9293,226.5174,0.842,0.8547,-5.6215,-5.6927
111,42,548,390,563,400,32.81908392099446,328.42046221269464,32.86440488320848,346.44624402640017,0.7352,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9704,0.0267,1.5874,1.6525,337.1926,7.1091,7.1171,-4.5889,-4.6012
111,27,306,326,316,357,73.39301942138299,118.96217886370441,73.11966983447614,151.52887513606112,0.7056,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.3892,0.1204,7.3775,7.1519,133.285,0.9645,0.9827,-3.2026,-3.3094
111,35,378,303,387,310,40.64577893693039,139.70325694127536,40.43677024576215,151.09268678529745,0.6776,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3556,0.0392,2.3572,2.4189,145.1749,2.7686,2.7609,-2.3678,-2.3626
111,36,578,195,633,194,356.8201698801358,306.4718584144391,357.1455107422702,361.4484748895754,0.5553,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.1535,0.0823,5.0236,4.7911,331.6976,8.3122,8.3314,0.4362,0.4904
112,41,302,414,309,467,81.55247275209153,204.215572373901,81.74411128478327,257.6703320136022,0.8274,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,12.8702,0.1157,7.0891,7.0054,227.8498,0.8294,0.8389,-5.6572,-5.6837
112,42,547,392,563,403,33.20657031508953,328.6715685908959,33.27918850119051,348.0833233580718,0.8131,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.1898,0.0287,1.7094,1.6484,338.099,7.0958,7.1024,-4.6511,-4.6200
112,27,306,328,315,360,73.66395711028154,120.88010589009261,73.79927700352755,154.12008305214476,0.7226,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.4419,0.1209,7.4069,7.2669,135.4912,0.952,0.9451,-3.264,-3.4143
112,35,377,301,387,310,40.28524548129506,137.64446955835166,40.43677024576215,151.09268678529745,0.6679,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.1796,0.0466,2.8151,2.4189,144.0554,2.7544,2.7609,-2.3412,-2.3626
113,41,301,422,309,476,82.13745437784499,211.9929244102265,82.02187548440791,266.58019431308094,0.8634,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,12.6846,0.1141,6.986,7.0315,236.1734,0.8173,0.8296,-5.8699,-5.7162
113,27,306,336,314,369,74.66671520694645,128.57682528356344,75.02316406045792,162.5207679036744,0.6811,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,12.9676,0.1166,7.1432,7.3203,143.5698,0.9406,0.9078,-3.4778,-3.6189
113,35,378,303,386,310,40.64577893693039,139.70325694127536,40.68397248013438,150.33296378372907,0.7605,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.0757,0.0366,2.2017,2.3874,144.8233,2.7566,2.7660,-2.3682,-2.3652
114,27,304,352,312,390,77.12499844038753,143.61058456812992,77.33493623495764,182.43903091169938,0.7181,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.2434,0.1191,7.2965,7.3170,160.7128,0.8906,0.8534,-3.9334,-3.8613
114,40,466,371,476,379,39.337622093346205,250.83261350948763,39.30469796956008,263.6380093992518,0.7762,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,2.768,0.0249,1.4749,1.5390,257.0759,4.9906,4.9872,-4.0878,-4.0750
114,35,378,303,387,310,40.64577893693039,139.70325694127536,40.43677024576215,151.09268678529745,0.6879,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3556,0.0392,2.3572,2.3563,145.1749,2.7686,2.7636,-2.3678,-2.3653
115,27,300,362,308,403,79.42647658143909,152.5909564816998,79.32601877977748,194.36306233438492,0.7423,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.389,0.1204,7.3774,7.2803,170.9624,0.7914,0.7521,-4.2165,-4.0894
115,40,466,371,476,379,39.337622093346205,250.83261350948763,39.30469796956008,263.6380093992518,0.7762,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,2.768,0.0249,1.4749,1.5261,257.0759,4.9906,4.9879,-4.0878,-4.0776
115,35,378,303,387,310,40.64577893693039,139.70325694127536,40.43677024576215,151.09268678529745,0.7221,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3556,0.0392,2.3572,2.3719,145.1749,2.7686,2.7648,-2.3678,-2.3652
116,27,297,369,303,412,80.95242800009929,158.97798589741913,81.18926701401509,202.38824076511955,0.7111,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.3592,0.1201,7.3608,7.3017,178.0757,0.6925,0.5862,-4.4147,-4.2302
116,43,556,407,596,432,34.47426030404848,344.50108853238766,34.1769887737929,391.632480777578,0.3595,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.1201,0.064,3.8936,3.8936,366.558,7.5974,7.5974,-5.1857,-5.1857
116,40,466,371,476,379,39.337622093346205,250.83261350948763,39.30469796956008,263.6380093992518,0.8275,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,2.768,0.0249,1.4749,1.4749,257.0759,4.9906,4.9906,-4.0878,-4.0878
116,44,476,336,531,370,31.293038995920195,238.72997298202839,31.384803296200836,303.3891889965758,0.724,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.2639,0.1193,7.3079,7.2604,267.2036,5.7266,5.6164,-3.4879,-3.4762
116,35,378,303,386,310,40.64577893693039,139.70325694127536,40.68397248013438,150.33296378372907,0.807,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.0757,0.0366,2.2017,2.2950,144.8233,2.7566,2.7638,-2.3682,-2.3680
117,45,588,420,639,456,33.35402575151678,378.31204051681993,33.617952045480145,440.70965498840616,0.6947,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.4724,0.0762,4.6451,4.6451,407.1339,8.5199,8.5199,-5.6384,-5.6384
117,27,288,369,292,411,84.18102909860544,157.8131806916013,84.2609015019104,200.0024999843752,0.7632,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.1123,0.1179,7.2236,7.3192,176.4206,0.4454,0.4007,-4.4047,-4.2645
117,40,466,371,476,379,39.337622093346205,250.83261350948763,39.30469796956008,263.6380093992518,0.8099,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,2.768,0.0249,1.4749,1.4749,257.0759,4.9906,4.9906,-4.0878,-4.0878
117,44,468,336,521,368,32.31961650818018,231.93102422918759,32.06739160326049,293.83158441529054,0.6715,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.093,0.1177,7.2129,7.2604,259.2374,5.5061,5.6164,-3.4645,-3.4762
117,35,378,303,387,310,40.64577893693039,139.70325694127536,40.43677024576215,151.09268678529745,0.6923,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3556,0.0392,2.3572,2.2639,145.1749,2.7686,2.7614,-2.3678,-2.3680
118,27,276,361,277,401,88.46222761530255,149.05368160498418,88.48459209997787,189.06612599828665,0.7689,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.1601,0.1183,7.2502,7.3207,166.6924,0.1113,0.1831,-4.1815,-4.2027
118,40,466,371,476,379,39.337622093346205,250.83261350948763,39.30469796956008,263.6380093992518,0.8099,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,2.768,0.0249,1.4749,1.4749,257.0759,4.9906,4.9906,-4.0878,-4.0878
118,35,378,303,386,310,40.64577893693039,139.70325694127536,40.68397248013438,150.33296378372907,0.8223,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.0757,0.0366,2.2017,2.2727,144.8233,2.7566,2.7605,-2.3682,-2.3663
118,46,554,181,618,171,353.72671649091603,283.6987839240768,353.2421285124228,348.4207226902556,0.4249,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.3864,0.1024,6.2645,6.0787,312.7464,7.797,7.4662,0.8939,1.0602
119,47,464,424,478,439,47.834111016306515,286.0209782515961,47.7766035239023,306.5371103145588,0.7244,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8503,0.0346,2.0764,2.6212,295.9239,4.9877,4.9381,-5.5016,-5.3514
119,27,271,358,270,398,90.39243070934087,146.00342461736986,90.61605990839922,186.01075237738274,0.705,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.4004,0.1205,7.3838,7.3393,163.5967,-0.0371,-0.0271,-4.1051,-4.0911
119,35,378,303,386,310,40.64577893693039,139.70325694127536,40.68397248013438,150.33296378372907,0.7496,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.0757,0.0366,2.2017,2.3325,144.8233,2.7566,2.7628,-2.3682,-2.3637
120,47,461,413,478,430,46.76239102366051,275.90215657004205,46.621145913653415,299.93332592427936,0.522,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.641,0.0417,2.5158,2.7838,287.4163,4.9475,4.9234,-5.2481,-5.3397
120,27,262,351,258,389,94.11490909823725,139.35924798878617,94.522454146402,177.55280904564702,0.6734,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.4025,0.1205,7.3849,7.4170,156.1545,-0.2968,-0.1953,-3.9073,-3.9662
120,46,538,170,596,163,351.0273733851036,269.2953768633988,351.4000679477028,327.6842992882021,0.4848,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.8769,0.0978,5.9814,6.0598,295.6344,7.332,7.4045,1.1309,1.1058
121,27,259,349,256,387,95.42059528376237,137.6154061142865,95.22394759626843,175.72990639046048,0.7265,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.527,0.1216,7.4541,7.4424,154.3546,-0.3585,-0.3066,-3.8568,-3.8891
121,35,377,301,386,310,40.28524548129506,137.64446955835166,40.68397248013438,150.33296378372907,0.5498,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.8999,0.0441,2.6597,2.3900,143.7092,2.7425,2.7626,-2.3418,-2.3585
121,46,536,171,593,160,351.17231277892694,267.16474318292825,350.7983746863552,325.1845629792411,0.5024,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.8926,0.0979,5.9901,6.0526,293.3332,7.2696,7.3625,1.1557,1.1331
122,27,258,346,254,384,95.96448710125313,134.72935834479432,95.97432328648063,172.9392957080605,0.773,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.8111,0.1242,7.612,7.4129,151.4616,-0.3953,-0.4229,-3.7802,-3.7807
122,35,378,302,387,310,40.33314162856101,139.05394636614957,40.43677024576215,151.09268678529745,0.7441,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.6142,0.0415,2.5009,2.4211,144.8236,2.7681,2.7650,-2.3548,-2.3584
122,46,534,167,591,157,350.2542130447051,265.8364158650955,350.2175929681927,323.70665733036753,0.6922,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.9163,0.0982,6.0032,6.0060,291.9312,7.2196,7.2022,1.2426,1.2426
123,47,456,413,478,435,47.52830118898166,272.5013761433142,47.26927480641999,303.58689036254515,0.4237,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.0007,0.054,3.2715,2.8813,287.2055,4.8791,4.9145,-5.3045,-5.3326
123,27,256,347,252,384,96.75908112697051,135.94484175576505,96.63251461513848,173.1588865753069,0.7395,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.3887,0.1204,7.3772,7.4535,152.3117,-0.4451,-0.4994,-3.7961,-3.6985
123,35,378,301,387,310,40.01758040962419,138.4088147481944,40.43677024576215,151.09268678529745,0.554,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.8723,0.0438,2.6444,2.4522,144.4729,2.7676,2.7674,-2.3418,-2.3583
123,46,533,167,590,157,350.2175929681927,264.85090145211893,350.18742777169945,322.7212419410907,0.7005,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.9529,0.0985,6.0236,5.9761,290.9362,7.1943,7.1308,1.2425,1.3198
124,48,245,423,238,478,97.2920589645827,212.72047386182646,97.28402365441687,268.16412884649577,0.9218,6,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,12.8217,0.1153,7.0622,7.0622,237.2461,-0.7552,-0.7552,-5.9054,-5.9054
124,47,456,413,478,435,47.52830118898166,272.5013761433142,47.26927480641999,303.58689036254515,0.4312,6,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.0007,0.054,3.2715,3.1388,287.2055,4.8791,4.8926,-5.3045,-5.2855
124,27,250,339,244,373,99.82772401116311,128.89142717807107,99.86580694308438,163.41664541900252,0.7673,6,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.135,0.1181,7.2363,7.4365,144.1151,-0.6186,-0.5860,-3.5631,-3.6073
124,49,429,305,472,329,30.640663455755366,182.47739586041882,30.327634119133858,231.70886905770354,0.7238,6,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.2185,0.1189,7.2827,7.3435,204.1672,4.416,4.3490,-2.5977,-2.5435
124,35,378,303,387,310,40.64577893693039,139.70325694127536,40.43677024576215,151.09268678529745,0.6929,6,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3556,0.0392,2.3572,2.4769,145.1749,2.7686,2.7657,-2.3678,-2.3599
124,46,526,161,581,147,348.64669449905426,259.0694887477103,348.120687218732,315.7625690293262,0.4569,6,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.9679,0.0986,6.0319,5.9727,284.6203,6.9954,7.0960,1.4413,1.3608
125,47,456,413,478,435,47.52830118898166,272.5013761433142,47.26927480641999,303.58689036254515,0.4287,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.0007,0.054,3.2715,3.2946,287.2055,4.8791,4.8789,-5.3045,-5.2949
125,27,248,336,241,371,100.95406264339833,126.30122723077555,101.0324732408977,161.99382704288456,0.738,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.7681,0.1238,7.5881,7.3899,141.9381,-0.6795,-0.7443,-3.4964,-3.4299
125,49,427,303,470,328,30.417057670515927,179.7386992275175,30.364271000160343,229.47766775876036,0.7923,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.5169,0.1215,7.4485,7.3095,201.5854,4.3637,4.2300,-2.5589,-2.3901
125,35,378,303,387,310,40.64577893693039,139.70325694127536,40.43677024576215,151.09268678529745,0.714,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3556,0.0392,2.3572,2.4147,145.1749,2.7686,2.7684,-2.3678,-2.3626
125,46,526,158,579,144,347.9977051012163,259.6767220988435,347.5107202456074,314.4407734375426,0.5367,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.6079,0.0954,5.8319,5.9625,284.4468,6.9749,7.0549,1.5168,1.4002
126,47,456,411,478,434,47.24281378301601,271.02951868754076,47.1409013663231,302.8530997034701,0.5766,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.1668,0.0555,3.3638,3.3023,286.059,4.8783,4.8788,-5.2661,-5.2917
126,27,244,333,236,366,103.02919480794374,124.19742348374221,103.1575427400148,158.15182578775372,0.7494,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.3735,0.1203,7.3688,7.4129,139.133,-0.7914,-0.9322,-3.4005,-3.1997
126,49,424,300,465,324,30.068582821862453,175.6359872008012,30.12705981677865,223.14345161801185,0.8128,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.2484,0.1191,7.2993,7.2911,196.5599,4.2673,4.1189,-2.4738,-2.2487
126,35,377,303,387,310,40.91438322002513,138.94603268895446,40.43677024576215,151.09268678529745,0.5216,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.6573,0.0419,2.5249,2.3572,144.765,2.7555,2.7686,-2.3673,-2.3678
127,27,230,315,218,343,112.18401334526999,111.23398761170077,112.40212959195908,141.69333082400175,0.7361,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.3924,0.1204,7.3793,7.4473,124.6296,-1.1871,-1.0904,-2.8934,-3.0211
127,35,379,303,387,310,40.38007651833961,140.46351839534705,40.43677024576215,151.09268678529745,0.7835,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.0543,0.0365,2.1897,2.3572,145.5844,2.7817,2.7686,-2.3682,-2.3678
127,49,410,281,447,299,26.56505117707799,154.2886904474855,26.43393978233078,195.4328529188478,0.791,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.0834,0.1176,7.2076,7.3391,172.4405,3.8729,3.9624,-1.9302,-2.0677
127,50,491,64,500,58,325.94920830302925,264.31988196123274,325.96338964632963,275.13632984395207,0.8839,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,2.2298,0.0201,1.1758,1.1758,269.6197,5.6063,5.6063,3.7877,3.7877
128,27,223,306,209,332,117.53197674872229,106.00471687618433,117.699472808055,135.5322839769182,0.7345,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.595,0.1222,7.4919,7.4041,118.9636,-1.3843,-1.2488,-2.6449,-2.8437
128,35,378,303,387,310,40.64577893693039,139.70325694127536,40.43677024576215,151.09268678529745,0.6826,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3556,0.0392,2.3572,2.3572,145.1749,2.7686,2.7686,-2.3678,-2.3678
128,49,403,272,438,288,24.608502804514494,144.08677940741129,24.599790605157466,182.5705343148231,0.8063,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.1015,0.1178,7.2176,7.3299,161.0618,3.6748,3.8043,-1.6827,-1.8873
129,27,222,307,208,333,117.75854060106003,107.35455276791944,117.8755103865275,136.88316185711082,0.7405,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.4451,0.1209,7.4086,7.4036,120.3338,-1.4095,-1.3947,-2.6705,-2.6805
129,35,378,303,387,310,40.64577893693039,139.70325694127536,40.43677024576215,151.09268678529745,0.671,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3556,0.0392,2.3572,2.3237,145.1749,2.7686,2.7712,-2.3678,-2.3679
129,49,401,272,437,289,24.94390526342458,142.2708684165525,25.016893478100023,182.08239892971534,0.7778,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.6498,0.1227,7.5223,7.3174,159.7334,3.6333,3.6585,-1.6931,-1.7167
130,27,220,305,205,330,119.21129225772812,106.55045753069294,119.58776346541863,135.69450983735487,0.6704,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.3792,0.1203,7.372,7.4209,119.3693,-1.4715,-1.5182,-2.6091,-2.5517
130,35,378,303,387,310,40.64577893693039,139.70325694127536,40.43677024576215,151.09268678529745,0.6781,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3556,0.0392,2.3572,2.3572,145.1749,2.7686,2.7686,-2.3678,-2.3678
130,49,399,271,434,287,24.91802251581925,140.03570973148243,24.842389105455187,178.51890656174209,0.7761,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.4345,0.1208,7.4027,7.3121,156.9528,3.5732,3.5348,-1.6568,-1.5930
131,27,218,304,203,329,120.41108126712537,106.6770828247567,120.52970589993411,135.83077707206124,0.7463,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.3691,0.1202,7.3664,7.4189,119.5015,-1.521,-1.6542,-2.5844,-2.3812
131,35,378,303,387,310,40.64577893693039,139.70325694127536,40.43677024576215,151.09268678529745,0.6873,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3556,0.0392,2.3572,2.3572,145.1749,2.7686,2.7686,-2.3678,-2.3678
131,49,398,270,432,285,24.717440911083393,138.70832707519762,24.52484288599034,175.86642658563346,0.7482,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.136,0.1181,7.2368,7.3710,155.0928,3.5384,3.3980,-1.6207,-1.4221
132,35,378,303,387,310,40.64577893693039,139.70325694127536,40.43677024576215,151.09268678529745,0.7346,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3556,0.0392,2.3572,2.3572,145.1749,2.7686,2.7686,-2.3678,-2.3678
132,27,208,292,190,314,128.6598082540901,102.44998779892558,128.79655209830818,130.87398519186308,0.7599,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.5475,0.1218,7.4655,7.3751,114.9307,-1.8047,-1.8054,-2.2497,-2.1762
132,51,458,282,501,302,20.62353138332523,198.73600579663466,21.45547690791655,246.05080776132397,0.3425,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.8299,0.1064,6.511,6.5110,219.8768,5.1482,5.1482,-1.9849,-1.9849
132,49,388,259,419,271,22.056433527039353,125.15989773086265,21.868579185372536,158.39823231336896,0.7679,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.0356,0.1172,7.181,7.3304,139.831,3.2545,3.2502,-1.3117,-1.2121
133,35,378,303,387,310,40.64577893693039,139.70325694127536,40.43677024576215,151.09268678529745,0.7798,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3556,0.0392,2.3572,2.3572,145.1749,2.7686,2.7686,-2.3678,-2.3678
133,27,199,276,178,293,138.758555685472,97.082439194738,139.2484545293613,124.08464852672147,0.6902,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.5773,0.1221,7.4821,7.3894,108.9352,-2.0641,-1.9734,-1.7922,-1.9289
133,49,378,242,408,249,15.802513953935529,110.16351483136329,15.219464831173802,140.9432509913121,0.6638,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.6314,0.1226,7.5121,7.3388,123.6669,2.9908,3.0820,-0.828,-0.9623
134,52,158,410,125,466,119.9315118405078,228.47319317591726,120.05969010433134,293.47061181658376,0.8521,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.8486,0.1245,7.6329,7.7092,256.9249,-3.224,-3.1654,-5.5833,-5.3841
134,35,378,303,387,310,40.64577893693039,139.70325694127536,40.43677024576215,151.09268678529745,0.7287,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3556,0.0392,2.3572,2.3572,145.1749,2.7686,2.7686,-2.3678,-2.3678
134,27,195,271,174,286,142.53944513950933,97.0051545022222,142.9434718105904,122.80065146407001,0.7085,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.0509,0.1174,7.1895,7.4136,108.3893,-2.1655,-2.1488,-1.6458,-1.6468
134,49,375,235,403,241,12.58769338164879,105.53672346628922,12.482489384954482,134.17153200288055,0.7677,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.2845,0.1195,7.3194,7.3808,118.1438,2.8941,2.9034,-0.6431,-0.6777
