Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold,Zprime_mm,Zdoubleprime,Z_mm,B_px,X_mm,Y_mm,B_mm
137,3,434,60,447,47,316.76782705585606,229.21169254643183,316.6365770416167,247.58836806279893,0.7473,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8379,0.0385,3.0301,238.0459,4.3522,4.0916,5.9735
138,8,41,382,24,395,143.86724826377605,279.8231584411841,143.77683999272006,301.21918929576844,0.7325,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8005,0.0368,2.8940,290.1272,-5.8801,-4.2930,7.2805
138,2,135,290,125,296,151.05607659939844,150.8409758653132,150.91114857713953,162.49615380063616,0.8078,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8087,0.0372,2.9235,156.4518,-3.4356,-1.9000,3.9260
138,3,438,61,450,49,317.62640563829075,231.46706029152398,317.44704864232364,248.421013603922,0.6878,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7681,0.0353,2.7755,239.6446,4.4427,4.0530,6.0137
139,8,45,382,27,395,143.3786725062156,276.6026030246281,143.43690413140592,298.80428377116687,0.743,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8388,0.0386,3.0335,287.2751,-5.7858,-4.3003,7.2089
139,2,139,291,128,297,149.96671956400488,147.85127662620977,150.07787014393645,160.37767924496225,0.906,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8835,0.0406,3.1964,153.8599,-3.3426,-1.9324,3.8610
139,3,441,62,454,50,318.30520361672734,233.02574965011914,318.2336121248879,250.7149776140229,0.8329,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.795,0.0366,2.8737,241.5469,4.5260,4.0318,6.0614
140,8,47,382,30,396,143.13010235415598,275.0,142.93718800062294,297.00168349691216,0.6214,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8362,0.0385,3.0240,285.5777,-5.7331,-4.2998,7.1663
140,2,142,291,131,297,149.37446728130536,145.2618325645109,149.53445508054014,157.78466338652817,0.7756,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8984,0.0413,3.2505,151.2645,-3.2664,-1.9337,3.7958
141,8,55,382,40,395,142.1063105776065,268.6428856307198,141.89855199656063,288.46663585239804,0.5711,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7736,0.0356,2.7957,278.2021,-5.5093,-4.2879,6.9812
141,2,150,291,140,298,147.68752137387,138.43771162512041,147.4704617216689,150.63200191194434,0.7726,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9171,0.0422,3.3187,144.2777,-3.0599,-1.9353,3.6205
141,3,451,62,465,50,319.88950480670303,240.58470441821524,319.8545666782367,259.02316498722655,0.8545,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8023,0.0369,2.9005,249.4637,4.7877,4.0331,6.2601
142,8,65,383,49,395,140.58724396420436,261.457453517776,140.76788889791413,281.4391586115905,0.6053,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8002,0.0368,2.8925,271.0806,-5.2556,-4.3189,6.8025
142,2,160,291,150,297,145.33270051592177,130.09611831257686,145.6372145092901,141.73566946961517,0.6713,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9309,0.0428,3.3690,135.6667,-2.8000,-1.9365,3.4044
142,3,461,63,475,51,321.55694649816337,247.69335881286764,321.4074402825332,266.12027356065903,0.7243,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7797,0.0359,2.8179,256.5764,5.0428,4.0031,6.4386
143,8,72,383,57,396,139.59284533039397,256.08787554275193,139.55635843848924,275.9365869180816,0.797,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8111,0.0373,2.9323,265.6420,-5.0759,-4.3210,6.6660
143,2,167,292,158,298,143.13010235415598,125.0,143.38324848092935,135.80132547217644,0.7868,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9004,0.0414,3.2578,130.1770,-2.6133,-1.9600,3.2667
143,3,469,63,484,51,322.6789638073687,254.00787389370433,322.58484419312464,273.2123716086078,0.7573,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7919,0.0364,2.8625,263.2604,5.2537,4.0053,6.6063
144,8,80,383,66,397,138.40451829948873,250.04999500099976,138.15484286479196,269.81660438156877,0.563,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8266,0.038,2.9890,259.5575,-4.8710,-4.3240,6.5134
144,2,175,292,167,299,140.81248238311272,118.69709347747316,140.64824737373527,129.3213052826177,0.8028,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9313,0.0428,3.3704,123.7816,-2.4076,-1.9627,3.1062
144,9,32,223,13,224,178.53744678090217,235.07658326596462,178.4213820277019,254.09643838511394,0.7987,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8453,0.0389,3.0570,244.2167,-6.1264,-0.1564,6.1284
144,3,477,64,492,52,323.9239884436314,259.8249410660955,323.74616226255523,279.0161285660741,0.6805,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7743,0.0356,2.7983,269.0788,5.4574,3.9761,6.7523
145,8,85,384,71,397,137.4610546505303,247.00809703327542,137.43664824681014,266.11275805567834,0.8298,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8094,0.0372,2.9263,256.2048,-4.7372,-4.3467,6.4292
145,2,180,293,173,299,138.86073262488327,115.52056094046635,138.90049374238188,124.73972903610141,0.8683,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8342,0.0384,3.0166,119.9533,-2.2670,-1.9803,3.0101
145,9,38,224,19,225,178.24914581345718,229.10696191953662,178.1523897340054,248.12899870833317,0.7611,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8665,0.0399,3.1345,238.2389,-5.9756,-0.1827,5.9784
145,3,483,65,499,53,324.86580694308435,264.12118430750684,324.7436412870372,284.1126537132762,0.7383,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7928,0.0365,2.8656,273.7524,5.6180,3.9534,6.8696
146,8,89,384,75,397,136.82620328790867,244.07580789582568,136.8476102659946,263.1805463935357,0.8358,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8188,0.0377,2.9605,253.2684,-4.6350,-4.3485,6.3555
146,2,183,293,176,299,137.86240522611175,113.27841806805037,137.97802065194978,122.494897852931,0.8679,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8498,0.0391,3.0736,117.7065,-2.1903,-1.9817,2.9537
147,8,93,384,79,398,136.17599453001793,241.17421089328766,136.08678145299822,260.969346858975,0.7423,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.857,0.0394,3.0998,250.6816,-4.5385,-4.3559,6.2906
147,2,188,293,181,300,136.10881212775993,109.62207806824317,136.01697803071917,119.5198728245642,0.8669,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9391,0.0432,3.3988,114.3572,-2.0681,-1.9895,2.8697
147,3,491,66,507,54,326.0158088794358,270.142554959414,325.816959920525,290.11894112587686,0.6308,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7751,0.0357,2.8014,279.7746,5.8215,3.9243,7.0207
148,8,97,385,84,398,135.33902432445146,239.00627606822377,135.3148088073891,257.390753524675,0.8514,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8052,0.037,2.9108,247.8581,-4.4240,-4.3719,6.2198
148,2,192,294,186,300,134.24615166692922,107.48953437428223,134.30130561701654,115.97413504743201,0.8604,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8254,0.038,2.9847,111.5708,-1.9535,-2.0056,2.7998
148,9,50,225,32,226,177.88866937442398,217.14741536569116,177.80676542362446,235.17227727774377,0.7815,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8663,0.0398,3.1338,225.8007,-5.6624,-0.2088,5.6663
148,3,495,67,512,55,326.659292653523,272.9175699730598,326.52634609834,293.7158490786631,0.7519,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.798,0.0367,2.8846,282.9350,5.9315,3.9023,7.1000
149,8,104,386,91,400,133.96464681345506,234.7977853387889,133.88295364968144,253.899586451022,0.7452,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8498,0.0391,3.0733,243.9754,-4.2502,-4.4067,6.1223
149,2,199,295,193,302,131.08175113593262,103.47946656221224,131.04244688587215,112.69871339105873,0.9089,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9271,0.0426,3.3553,107.8925,-1.7792,-2.0408,2.7075
149,3,501,67,518,56,327.3390872783262,277.94963572561124,327.32249663755255,298.197920851236,0.8563,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.764,0.0351,2.7609,287.7180,6.0784,3.8964,7.2200
150,2,206,296,200,303,127.67359333983046,99.80981915623332,127.92107839538778,109.01834707974616,0.7691,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9587,0.0441,3.4702,104.2111,-1.5982,-2.0699,2.6151
150,3,508,69,527,58,328.4455862532798,282.81619472724685,328.55261022038786,304.76384299978895,0.7329,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.812,0.0374,2.9359,293.3801,6.2736,3.8527,7.3621
151,8,116,387,104,401,131.6126131945083,227.37853900489378,131.536756017283,245.81497106563708,0.7706,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.847,0.039,3.0634,236.2376,-3.9368,-4.4322,5.9282
151,2,210,297,206,303,125.46987216740006,98.22932352408826,125.34816653319575,105.43718509140881,0.8347,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7694,0.0354,2.7804,101.7057,-1.4810,-2.0786,2.5522
151,9,69,227,53,228,177.10873040377945,198.25236442474022,177.0574795436314,214.28252378577213,0.9158,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8448,0.0389,3.0551,205.9560,-5.1617,-0.2607,5.1683
151,3,514,70,533,59,329.24135874744775,287.43347056318964,329.29032508181774,309.38648968563575,0.8504,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7997,0.0368,2.8908,298.0062,6.4262,3.8245,7.4782
152,8,119,387,107,401,131.04244688587215,225.39742678211746,131.0090869015702,243.83601046605074,0.8043,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8543,0.0393,3.0898,234.2544,-3.8599,-4.4336,5.8784
152,2,214,297,209,303,123.52447324857697,95.96353474106714,123.99645914825051,103.73041983911952,0.6895,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8456,0.0389,3.0580,99.6959,-1.3817,-2.0856,2.5018
152,9,72,227,56,228,177.06432655357884,195.25624189766637,177.01571785640664,211.28653530218153,0.8846,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8572,0.0394,3.1005,202.9553,-5.0863,-0.2608,5.0930
152,3,517,70,536,59,329.5444718251082,290.01551682625535,329.571702453491,311.96954979612997,0.8507,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7928,0.0365,2.8659,300.5922,6.5023,3.8234,7.5431
153,8,123,387,111,401,130.26656166942453,222.79138223908032,130.29214775562778,241.23018053303363,0.7878,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8639,0.0397,3.1248,231.6444,-3.7571,-4.4355,5.8129
153,2,218,296,214,303,121.80938928779315,92.9623579735368,121.64465903709257,101.01980003939822,0.8153,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.903,0.0415,3.2674,96.8237,-1.2807,-2.0648,2.4297
153,3,521,70,540,59,329.9403098956687,293.47061181658376,329.9396909368545,315.42510997065534,0.9282,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7839,0.0361,2.8332,304.0521,6.6037,3.8218,7.6299
154,8,128,386,116,400,129.436791179256,218.81956036881164,129.5272883287495,237.25513693068902,0.7679,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8788,0.0404,3.1791,227.6647,-3.6291,-4.4123,5.7130
154,2,223,296,219,302,119.11614626607891,90.4267659490264,119.45367272692096,97.6165969494942,0.7565,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8312,0.0382,3.0058,93.8842,-1.1464,-2.0582,2.3559
154,3,526,69,546,58,330.2551187030578,298.30353668704635,330.3215100748648,321.1261434389919,0.7922,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.801,0.0368,2.8956,309.2944,6.7388,3.8508,7.7615
155,8,134,385,123,398,128.36748538486154,214.27319011019554,128.50505973229562,231.29418496797535,0.6921,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8305,0.0382,3.0031,222.4586,-3.4650,-4.3769,5.5824
155,2,229,294,226,301,116.26663835708312,85.86617494683223,116.01678294077378,93.47192091746055,0.8368,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.922,0.0424,3.3366,89.5078,-0.9940,-2.0142,2.2461
155,3,533,68,553,57,330.74461508066196,304.8885042109656,330.77558080979907,327.7132893246778,0.824,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7844,0.0361,2.8351,315.8891,6.9159,3.8739,7.9270
156,8,139,383,128,397,127.63525375501736,209.61870145576228,127.67611749417541,227.42251427684113,0.827,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8856,0.0407,3.2041,218.1580,-3.3429,-4.3353,5.4745
156,2,234,293,231,299,113.47099311816089,82.85529554590944,113.70264595096624,89.55445270895244,0.7899,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8447,0.0389,3.0550,86.0747,-0.8603,-1.9813,2.1600
156,9,92,223,78,224,178.03634246594802,175.10282693320517,177.87890360333856,189.12958520548815,0.8012,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8372,0.0385,3.0276,181.8461,-4.5606,-0.1564,4.5633
156,3,538,67,558,56,331.03522928531214,309.7434422227531,331.0457972809476,332.5687898766209,0.8713,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7726,0.0355,2.7920,320.7506,7.0422,3.8979,8.0489
157,2,238,292,235,298,111.13982480865766,80.4114419718985,111.55707928503772,87.09190547921202,0.7353,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.867,0.0399,3.1363,83.6185,-0.7568,-1.9571,2.0983
157,3,542,66,562,55,331.22921168238804,313.72918257631056,331.2264984800302,336.55460181076114,0.8728,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7631,0.0351,2.7574,324.7413,7.1431,3.9222,8.1491
158,8,146,381,136,394,126.42008722461989,203.8062805705457,126.50562421019102,220.20445045457188,0.7366,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8408,0.0387,3.0406,211.6883,-3.1538,-4.2746,5.3121
158,2,241,291,239,297,109.35899417569473,78.43468620451031,109.29004621918874,84.75848040166836,0.9285,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8424,0.0388,3.0466,81.4741,-0.6777,-1.9289,2.0445
158,3,545,66,566,54,331.4907184469752,316.36213427020624,331.40296798307725,340.5436829541843,0.7399,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8003,0.0368,2.8930,328.0078,7.2330,3.9287,8.2311
159,8,149,379,140,393,126.06940989958102,200.4195599236761,125.8138738398465,217.03686322834653,0.6257,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8654,0.0398,3.1303,208.3975,-3.0790,-4.2271,5.2295
159,2,245,290,243,295,106.77122381863043,76.24303246854758,107.10272896905236,81.60882305241266,0.7672,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.739,0.034,2.6696,78.8347,-0.5708,-1.8941,1.9783
159,9,103,219,90,220,179.30130561701654,164.01219466856725,179.02897806892085,177.02542190318317,0.7088,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8295,0.0382,2.9997,170.2705,-4.2725,-0.0521,4.2728
159,3,549,64,570,53,331.51781425295957,320.8317315977333,331.57534948417646,344.53591975293375,0.8188,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7745,0.0356,2.7990,332.2616,7.3286,3.9762,8.3378
160,8,153,378,144,392,125.30133826228993,197.27392123643713,125.10174005584747,213.90184664934523,0.6732,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8792,0.0404,3.1805,205.2517,-2.9764,-4.2035,5.1506
160,2,249,288,247,294,104.2259638987518,73.24616030891995,104.56027561935689,79.55501241279521,0.803,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8976,0.0413,3.2477,76.2703,-0.4703,-1.8552,1.9139
160,3,553,63,574,51,331.6992442339936,324.8261073251348,331.5991740823763,349.0057306119772,0.7328,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7801,0.0359,2.8195,336.4821,7.4344,4.0032,8.4437
161,2,252,287,250,293,102.0947570770121,71.58910531638176,102.60860679336623,77.87810988975015,0.7202,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9147,0.0421,3.3102,74.6013,-0.3922,-1.8305,1.8721
161,3,556,63,578,51,331.9480971406867,327.47060936823016,331.90839216396813,352.529431395451,0.8508,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8011,0.0369,2.8962,339.5383,7.5194,4.0069,8.5204
162,8,158,378,150,390,124.09873234696992,194.42736432920137,124.07051199781962,208.84922791334424,0.8157,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7775,0.0358,2.8098,201.3804,-2.8331,-4.1846,5.0535
162,2,254,287,252,293,100.52078431387436,71.19691004531025,101.1648801775486,77.46612162745726,0.6777,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9168,0.0422,3.3176,74.1993,-0.3400,-1.8307,1.8620
162,3,558,62,580,50,331.95817984775545,329.70592957967864,331.91801285207805,354.76471075911707,0.8725,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7959,0.0366,2.8771,341.7766,7.5697,4.0320,8.5766
163,8,160,378,152,391,123.60786416844729,193.31321734428818,123.46149515006859,208.568933448872,0.7402,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8253,0.038,2.9841,200.6515,-2.7870,-4.1935,5.0352
163,2,255,288,254,294,99.59313426273035,72.00694410957877,99.58294472353258,78.08969202141856,0.9056,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.881,0.0405,3.1873,74.9251,-0.3133,-1.8539,1.8802
163,3,560,63,582,51,332.273706914608,331.0060422409235,332.2114812305765,356.0631966379002,0.8198,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7928,0.0365,2.8659,343.0777,7.6207,4.0054,8.6092
164,8,163,379,155,393,122.69946112100192,192.50974001333023,122.47119229084849,208.61447696648477,0.6521,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8728,0.0401,3.1575,200.2388,-2.7146,-4.2285,5.0248
164,2,259,289,258,295,96.3401917459099,72.44308110509934,96.58194465517802,78.5175139698144,0.7876,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8748,0.0402,3.1645,75.3581,-0.2088,-1.8795,1.8910
164,3,563,65,585,53,332.8188889145228,332.74614948936676,332.71878887745163,357.7988261579403,0.7219,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7887,0.0363,2.8509,344.8180,7.6973,3.9527,8.6529
165,8,167,381,159,394,121.37300514010845,192.0833152566875,121.3902681041878,207.3475343475297,0.8239,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8308,0.0382,3.0042,199.4238,-2.6053,-4.2727,5.0044
165,2,263,291,262,297,93.09405805891711,74.10802925459562,93.57633437499736,80.15609770940699,0.7928,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8523,0.0392,3.0827,77.0135,-0.1043,-1.9298,1.9326
165,9,121,220,109,221,178.82285511401793,146.03081866510234,178.54978370906656,158.05062480104277,0.7727,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8593,0.0395,3.1083,151.8032,-3.8086,-0.0783,3.8094
165,3,567,66,589,55,333.28236388533776,335.85860119996926,333.29277596456507,360.45526768241297,0.9125,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7679,0.0353,2.7752,347.7225,7.7942,3.9231,8.7258
166,8,172,383,165,397,119.78203808778588,191.26160095534075,119.5387822595581,206.8912757948,0.6053,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8534,0.0393,3.0867,198.7697,-2.4775,-4.3291,4.9879
166,2,268,293,268,299,89.24615166692924,76.00657866263946,89.30130561701652,82.00609733428362,0.8796,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8254,0.038,2.9847,78.8924,0.0260,-1.9796,1.9797
166,3,572,68,596,57,333.9633534155755,339.44955442598535,334.06531704971195,365.8428624423333,0.7516,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8135,0.0374,2.9414,352.1524,7.9401,3.8789,8.8369
167,8,178,385,171,399,117.9129384572766,190.11838417154718,117.81041544384634,205.7668583615933,0.7282,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8593,0.0395,3.1082,197.6333,-2.3217,-4.3825,4.9594
167,2,274,295,274,301,84.87180895814716,78.31347265956222,85.23635830927383,84.29116205154607,0.6825,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7992,0.0368,2.8891,81.1924,0.1821,-2.0293,2.0375
167,3,578,70,602,59,334.7013592624509,343.99127895922015,334.74947635568975,370.3903346471125,0.8098,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8034,0.037,2.9043,356.7030,8.0927,3.8251,8.9511
168,8,180,386,173,400,117.23908807506251,190.07893097342483,117.1878068642843,205.73040611440985,0.7546,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8597,0.0395,3.1094,197.5952,-2.2695,-4.4086,4.9585
168,2,276,296,276,303,83.50065372034544,79.51100552753688,84.02567671351939,86.46964785403026,0.8016,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9114,0.0419,3.2981,82.8445,0.2353,-2.0655,2.0789
168,3,580,72,604,61,335.1436546957871,344.9550695380487,335.16020369839464,371.35562470494506,0.8772,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8013,0.0369,2.8966,357.6688,8.1439,3.7728,8.9754
169,8,180,386,173,400,117.23908807506251,190.07893097342483,117.1878068642843,205.73040611440985,0.8077,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8597,0.0395,3.1094,197.5952,-2.2695,-4.4086,4.9585
169,2,276,296,276,303,83.50065372034544,79.51100552753688,84.02567671351939,86.46964785403026,0.7857,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9114,0.0419,3.2981,82.8445,0.2353,-2.0655,2.0789
170,8,180,387,173,401,117.1017640916799,190.9685838037241,117.06110613747323,206.6204249342257,0.797,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8558,0.0394,3.0955,198.4864,-2.2691,-4.4339,4.9808
170,2,276,297,276,303,83.58121326976122,80.50465825031493,84.02567671351939,86.46964785403026,0.7408,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7766,0.0357,2.8068,83.3806,0.2339,-2.0792,2.0924
170,3,581,73,605,61,335.3638703501095,345.44464100634127,335.22485943116806,372.2633476451852,0.6474,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8124,0.0374,2.9370,358.3529,8.1740,3.7486,8.9925
171,8,181,389,174,403,116.56505117707799,192.3018460649819,116.56505117707799,207.95432190748045,0.8291,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8502,0.0391,3.0748,199.8220,-2.2425,-4.4850,5.0144
171,2,277,299,277,306,83.0470425318261,82.60750571225353,83.58915997976756,89.56003573022959,0.683,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8779,0.0404,3.1759,85.9434,0.2611,-2.1408,2.1567
171,3,582,74,606,64,335.5834594660623,345.9393010341554,335.709037591649,371.9274122728789,0.6753,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.787,0.0362,2.8447,358.4629,8.1908,3.7184,8.9953
172,9,135,235,124,237,172.23483398157467,133.2216198670471,172.03824910899192,144.3918280236108,0.7117,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8747,0.0402,3.1644,138.5820,-3.4457,-0.4699,3.4776
172,3,582,80,605,70,336.49478362419234,343.50254729768744,336.49523616531906,368.5824195481928,0.9037,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7657,0.0352,2.7669,355.6008,8.1830,3.5590,8.9235
173,8,181,405,174,420,114.58157448256868,206.73654732533385,114.61384540041917,223.28905033610582,0.7652,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8368,0.0385,3.0262,214.6942,-2.2412,-4.8993,5.3876
173,2,277,314,277,322,84.11401216697173,97.51410154434076,84.55966796899449,105.47511554864494,0.6677,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.8526,0.0392,3.0838,101.3385,0.2608,-2.5296,2.5430
