Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold,Zprime_mm,Zdoubleprime,Z_mm,B_px,X_mm,Y_mm
24,11,323,406,330,436,75.27097554929009,200.59162494979694,75.48330004114537,231.38712150852302,0.6419,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.8895,0.0713,5.5674,214.8917,1.3607,-5.218
24,10,316,405,323,436,77.15724595605556,197.9520143873257,77.17362481772723,229.73245308401684,0.7545,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.2236,0.0743,5.8011,212.6615,1.1854,-5.2032
25,11,322,403,330,433,75.33029092452539,197.43606560099397,75.29472794387,228.4841351166422,0.7442,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.0674,0.0729,5.6918,211.8285,1.3479,-5.1419
25,10,315,403,322,433,77.31247862613002,195.78048932414077,77.25177438976236,226.58552469211267,0.7146,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.0716,0.0729,5.6947,210.0596,1.1607,-5.1419
26,12,135,435,112,470,121.5644766376808,261.721225734559,121.80532892499696,303.5852433831394,0.7154,4,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.1957,0.0741,5.7815,281.1031,-3.706,-6.002
26,13,129,435,107,469,122.67025036492768,264.91130591199766,122.70141015592013,305.4079239312562,0.7568,4,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.8583,0.071,5.5455,283.7218,-3.845,-5.9922
26,11,322,399,330,431,75.03044919720152,193.56910910576616,75.16632929430142,226.55021518418383,0.6927,4,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.688,0.0785,6.126,208.7651,1.3467,-5.0627
26,10,315,399,323,431,77.05014552672118,191.88017094009479,76.89079180184571,224.8599564173221,0.6967,4,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.7581,0.0791,6.1751,207.0651,1.172,-5.0622
27,11,322,395,330,428,74.71839226530518,189.70766985021982,74.96956947656672,223.6515146382872,0.6434,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.0878,0.0821,6.4058,205.2859,1.3459,-4.9725
27,10,314,395,323,428,77.07400087529405,187.7578227398262,76.71513351509782,221.93918085818015,0.5765,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.2332,0.0834,6.5075,203.4226,1.1588,-4.9715
28,11,321,392,329,426,74.77181866191242,186.5502613238588,75.08524826045968,221.46105752479374,0.5692,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.4692,0.0856,6.6726,202.5121,1.3203,-4.9074
28,10,314,392,322,426,76.86597769360368,184.83506160899236,76.84905131905529,219.76350925483513,0.7346,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.5539,0.0863,6.7319,200.7916,1.1457,-4.9067
29,11,321,392,329,428,74.77181866191242,186.5502613238588,75.21727395738434,223.3942702935776,0.5247,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.9465,0.0899,7.0066,203.3166,1.3193,-4.9285
29,10,313,392,322,427,77.16822095746991,184.61040057374882,76.90810693565317,220.73740054644117,0.6333,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.8635,0.0891,6.9485,201.064,1.1327,-4.9167
30,13,129,428,106,467,123.50603460582057,259.0463279029448,123.06333832629083,304.27126055544585,0.4008,3,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.8849,0.0803,6.2638,279.8434,-3.8521,-5.8716
30,11,320,391,329,428,74.98892242200867,185.32404053441098,75.21727395738434,223.3942702935776,0.6526,3,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.3083,0.0931,7.2597,202.5861,1.306,-4.9131
30,10,312,391,321,427,77.4034267641815,183.41483037093812,77.16118372009919,220.5130381632796,0.6248,3,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.1643,0.0918,7.1589,200.2603,1.1073,-4.9018
31,10,313,391,325,430,77.0989272547852,183.63550854886427,76.3353996194431,224.35017272112808,0.4032,1,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.0442,0.0998,7.7746,201.9613,1.1677,-4.9317
32,13,128,422,103,463,124.43898930880363,254.62914208707534,123.95264946173556,302.59213472924245,0.3924,3,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.5259,0.0861,6.7123,276.5464,-3.8982,-5.7414
32,11,317,385,326,424,75.41957960279622,178.7568180517879,75.70967491818229,218.76928486421488,0.6951,3,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.1393,0.1007,7.8411,196.7494,1.2296,-4.7817
32,10,310,385,319,424,77.61153684669146,177.12425017484196,77.49981155895438,217.14741536569116,0.7336,3,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.2342,0.1015,7.9076,195.1044,1.0555,-4.7808
34,13,133,414,102,454,124.5325917867202,245.20399670478457,125.08724855327618,295.7431317883815,0.4022,3,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.3395,0.0934,7.2816,268.1127,-3.8432,-5.5223
34,11,316,377,325,414,75.06858282186245,170.76592165886026,75.29833024369212,208.83725721240452,0.69,3,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.0993,0.1003,7.8132,187.8925,1.2048,-4.5585
34,10,309,377,318,414,77.3609375593699,169.09760495051373,77.17121712854458,207.17142660125697,0.7346,3,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.1984,0.1012,7.8825,186.2082,1.0307,-4.5576
35,13,132,407,100,447,125.676408221862,240.05207768315609,126.20095259507657,291.2198482246703,0.4274,1,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.6587,0.0963,7.5049,263.1719,-3.8784,-5.3452
