Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold,Zprime_mm,Zdoubleprime,Z_mm,B_px,X_mm,Y_mm,B_mm
197,3,55,343,33,358,148.8811808437634,253.4758371127315,148.5801323843094,280.0660636349931,0.5325,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0835,0.0498,3.0167,266.1084,-5.7168,-3.4512,6.6778
197,10,603,300,635,310,14.888313346123995,342.49817517762045,15.108103962799035,375.99601061713406,0.6852,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0136,0.0466,2.8180,358.4662,8.6934,-2.3112,8.9954
198,3,55,338,34,351,149.85861444792468,250.92827660508888,149.71363555817226,275.6174885597792,0.6603,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0194,0.0469,2.8345,262.6941,-5.7008,-3.3101,6.5921
198,10,604,295,636,304,14.036243467926479,342.2177669262658,14.184294248270815,375.44640096823406,0.7642,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0066,0.0463,2.7982,358.0628,8.7170,-2.1792,8.9853
199,3,57,336,35,349,150.02605133976397,248.1954874690513,149.96955080279847,273.7480593538519,0.7549,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0643,0.049,2.9623,260.3463,-5.6594,-3.2640,6.5332
199,10,629,299,637,301,13.695876504409027,367.4479554984624,13.703347268385258,375.69402444010205,0.6675,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.2412,0.0111,0.6224,371.5252,9.0580,-2.2074,9.3231
200,3,62,332,41,345,150.25511870305778,241.8677324489565,150.06848815949223,266.5520587052368,0.618,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0555,0.0486,2.9372,253.6107,-5.5256,-3.1575,6.3641
201,3,82,321,44,341,150.1577873479064,219.04565734111233,150.49927537650083,261.9637379485947,0.492,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.9398,0.0892,5.4510,238.5900,-5.1933,-2.9793,5.9872
201,10,614,287,638,293,12.369061525925504,350.1271197722336,12.479071801927633,374.85597234137805,0.487,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7415,0.0341,2.0447,362.0698,8.8749,-1.9463,9.0858
202,10,614,284,638,290,11.888658039627975,349.4967811010568,12.030596096537868,374.2191871083042,0.4321,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7426,0.0342,2.0478,361.4357,8.8754,-1.8685,9.0699
203,10,615,281,638,286,11.37416538378452,349.87140494758927,11.430301581627544,373.4059453195677,0.5653,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7074,0.0325,1.9476,361.2558,8.8873,-1.7878,9.0654
204,3,73,306,53,316,154.7157386433258,220.0840748441377,154.5976186812292,242.4396832203837,0.728,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0508,0.0483,2.9238,230.7216,-5.2351,-2.4729,5.7898
205,11,258,456,256,476,93.28386228790636,244.40130932546168,93.46822925891715,264.48440407706465,0.6767,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.858,0.0395,2.3757,254.0466,-0.3652,-6.3646,6.3751
205,3,74,295,54,304,157.25696265944964,214.6928037918365,157.11936282358232,236.61783533791362,0.6981,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0561,0.0486,2.9390,225.1228,-5.2100,-2.1840,5.6493
206,3,75,289,56,298,158.6513133266422,211.51359294381058,158.29011724012878,232.4908600354001,0.5102,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0271,0.0472,2.8565,221.5067,-5.1771,-2.0235,5.5585
207,11,261,446,260,470,92.6914100157784,234.2584043316269,92.66300076606714,258.2789190003706,0.7747,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0602,0.0488,2.9507,245.6829,-0.2895,-6.1584,6.1652
207,3,77,284,58,292,159.7343025290525,207.8677464158401,159.50265945199817,228.46443924602357,0.6222,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0262,0.0472,2.8540,217.6800,-5.1243,-1.8921,5.4625
208,11,261,440,260,464,92.76212831337881,228.26519664635694,92.72631099390628,252.28555249954366,0.7736,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0867,0.05,3.0258,239.6750,-0.2898,-6.0074,6.0144
208,3,78,279,58,286,160.94709292597477,205.24375751773792,160.92490150755444,226.43321311150447,0.7995,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0671,0.0491,2.9703,215.3184,-5.1072,-1.7638,5.4032
209,3,75,274,55,280,162.530126169623,206.52602741543257,162.60088425590735,227.40492518852795,0.7331,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.046,0.0481,2.9103,216.4632,-5.1814,-1.6307,5.4319
210,3,69,267,49,273,164.84045381799808,210.3188056261256,164.70140954541057,231.19256043393784,0.683,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0278,0.0473,2.8585,220.2622,-5.3349,-1.4454,5.5273
211,3,68,261,48,266,166.49364458741763,209.80228788075692,166.44623590226834,230.41701326073994,0.7796,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.018,0.0468,2.8307,219.6270,-5.3589,-1.2872,5.5113
212,12,237,437,235,459,98.84181456019168,227.705950734714,98.51942215741111,249.75588081164375,0.5773,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.004,0.0462,2.7908,238.2218,-0.9189,-5.9069,5.9780
212,11,256,414,254,435,94.52882423693254,202.63267258761604,94.61476657788843,223.72527796384566,0.7398,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0755,0.0495,2.9941,212.6572,-0.4214,-5.3198,5.3364
212,3,72,253,53,257,168.41487377514494,204.15925156602626,168.3885135761115,223.5754906066405,0.7955,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9868,0.0454,2.7420,213.4267,-5.2466,-1.0756,5.3558
212,13,619,215,625,215,0.4953402194360778,347.0129680573912,0.48692124781311424,353.01274764518064,0.8386,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.1863,0.0086,0.4663,349.9871,8.7823,-0.0759,8.7826
213,3,74,247,55,251,169.97551320405339,201.0696396774013,169.8113719915465,220.47675614449702,0.6767,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0009,0.046,2.7819,210.3265,-5.1974,-0.9187,5.2780
213,13,621,210,627,210,359.67166101822926,349.0057306119772,359.67721029104024,355.0056337581138,0.9181,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.1853,0.0085,0.4633,351.9801,8.8325,0.0506,8.8326
214,12,243,426,241,448,97.71736975880282,215.95601403989656,97.48329690782255,238.0273093575609,0.6685,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0569,0.0486,2.9413,226.4551,-0.7631,-5.6312,5.6827
214,11,262,404,261,423,92.9814612199822,192.26024029944412,92.98428214359339,211.28653530218153,0.8145,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.025,0.0471,2.8505,201.3249,-0.2628,-5.0452,5.0521
214,3,79,241,60,244,171.45471810469914,195.1665955024066,171.41637851988605,214.40149253211834,0.7872,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.021,0.047,2.8391,204.3324,-5.0706,-0.7619,5.1275
215,12,246,422,244,443,97.05784664988109,211.60340261914504,96.91122711902469,232.69078194032525,0.7644,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0318,0.0475,2.8699,221.6467,-0.6834,-5.5199,5.5620
215,11,265,399,264,418,92.14376086522341,187.13097017864254,92.22396124038549,206.15528128088303,0.7633,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0516,0.0484,2.9262,196.1830,-0.1842,-4.9196,4.9230
215,3,82,236,63,239,172.80076636163236,191.5097908724251,172.63892232842207,210.7368026710095,0.662,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0392,0.0478,2.8907,200.6638,-4.9958,-0.6310,5.0355
215,13,629,201,635,201,358.2351422014879,357.169427583045,358.2642954110716,363.16662842282193,0.7145,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.181,0.0083,0.4512,360.1431,9.0332,0.2783,9.0375
216,12,247,418,245,438,96.91953326270571,207.51144546747295,96.81278085935244,227.6071176391459,0.7892,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.004,0.0462,2.7909,217.0952,-0.6563,-5.4081,5.4478
216,11,266,395,265,414,91.87787744728536,183.09833423600554,91.98470311215357,202.12125073826354,0.7487,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0736,0.0494,2.9886,192.1401,-0.1580,-4.8190,4.8216
216,3,83,232,64,234,173.95943481710273,190.05525512334563,173.96231747857712,209.16022566444127,0.7759,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0404,0.0479,2.8943,199.1506,-4.9698,-0.5259,4.9975
217,11,266,392,265,410,91.90915243299638,180.0999722376436,92.02476508156104,198.12369873389704,0.7493,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.036,0.0477,2.8817,188.6824,-0.1577,-4.7322,4.7348
217,3,87,228,79,229,175.05698928138648,185.6906028855526,174.96621304379997,193.74725804511402,0.7292,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.4616,0.0212,1.2489,189.6334,-4.7410,-0.4100,4.7587
218,11,266,386,266,404,91.97493401088198,174.1034175425629,91.78991060824607,192.09372712298546,0.6964,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.068,0.0491,2.9728,182.6567,-0.1580,-4.5809,4.5836
218,3,85,223,65,224,176.63353933657018,187.32325002519042,176.68221883166518,207.3475343475297,0.7796,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.103,0.0507,3.0723,196.8274,-4.9307,-0.2900,4.9392
219,12,245,402,243,421,98.08787997453801,191.9088325221119,97.89969161426524,211.00236965494014,0.749,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0302,0.0474,2.8654,201.0032,-0.7096,-4.9938,5.0440
219,11,265,379,263,397,92.40021446085665,167.14664220378464,92.78516642211434,185.21878954360974,0.5846,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.115,0.0513,3.1064,175.7193,-0.1847,-4.4056,4.4095
219,3,82,217,63,217,178.49256424122504,190.06577808748213,178.6295489822004,209.0598000573042,0.7164,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0346,0.0476,2.8778,199.1108,-4.9948,-0.1314,4.9965
220,12,242,398,239,416,99.16234704572172,188.403821617291,99.18883607735876,206.65188119153427,0.8888,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0042,0.0462,2.7914,197.1064,-0.7876,-4.8831,4.9462
220,11,261,375,260,392,93.86073262488328,163.37074401495514,93.81407483429037,180.3995565404749,0.8106,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0769,0.0495,2.9980,171.4634,-0.2897,-4.2930,4.3027
220,3,95,212,79,212,180.0,177.0,180.0,193.0,0.6789,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9401,0.0432,2.6092,184.6541,-4.6337,-0.0000,4.6337
221,12,242,393,239,411,99.41098191754311,183.4693434882242,99.41562639154033,201.71762441591463,0.9068,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0299,0.0474,2.8645,192.1612,-0.7885,-4.7572,4.8221
221,11,261,370,259,387,93.98252057182903,158.38244852255568,94.2484545293613,175.4821928287882,0.681,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1135,0.0512,3.1020,166.4944,-0.2902,-4.1679,4.1780
221,3,95,208,78,207,181.2945995181643,177.04519197086375,181.47636850981308,194.06442229321684,0.5551,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.997,0.0459,2.7709,185.1646,-4.6454,0.1050,4.6465
222,12,240,390,236,408,100.1915018500277,180.8535318980528,100.40771131249006,199.2786993132984,0.7361,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0537,0.0485,2.9322,189.6196,-0.8419,-4.6833,4.7583
222,11,258,367,257,384,95.16109803336025,155.63097378092831,94.9841149825787,172.6528308484978,0.7362,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1272,0.0519,3.1412,163.7006,-0.3695,-4.0913,4.1079
222,3,92,205,56,203,182.22704696741357,180.13605968822566,182.3859440303888,216.18741869035765,0.6003,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.9776,0.091,5.5585,196.5220,-4.9278,0.1916,4.9315
223,12,236,381,233,404,102.02527960963533,172.7917822120022,101.4819913547481,195.92090240706835,0.6619,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.3637,0.0627,3.8135,183.6309,-0.9601,-4.5069,4.6081
223,11,255,364,253,381,96.38156053259344,152.9477034806342,96.41460180733972,170.06469357276953,0.8187,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.152,0.053,3.2117,161.0527,-0.4492,-4.0164,4.0415
223,3,90,203,72,202,182.83100167786526,182.22239159883728,182.86240522611175,200.24984394500785,0.6612,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0247,0.0471,2.8496,190.8113,-4.7824,0.2365,4.7882
224,12,239,376,236,399,101.37710217304094,167.28717822953436,100.8968907553255,190.4337155022713,0.7235,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4067,0.0647,3.9356,178.1116,-0.8817,-4.3817,4.4696
224,11,258,359,256,374,95.44033203100551,147.6651617681029,95.64054943215683,162.78820596099706,0.725,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.059,0.0487,2.9472,154.8583,-0.3684,-3.8685,3.8860
224,3,91,197,74,196,184.73744334801012,181.62048342629197,184.6199234816604,198.6454127333425,0.5905,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9733,0.0448,2.7036,189.7518,-4.7454,0.3933,4.7617
225,11,259,354,257,369,95.23080717555321,142.59382875847047,95.4575534851046,157.71493271088823,0.7138,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0946,0.0504,3.0485,149.7737,-0.3426,-3.7428,3.7584
225,3,93,192,77,191,186.3753209748085,180.1138528820035,186.14662565964667,196.12750954417385,0.49,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9253,0.0426,2.5671,187.7799,-4.6830,0.5232,4.7122
226,11,261,349,259,363,94.59054318560602,137.44089638822936,94.920616036364,151.5585695366646,0.6763,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.062,0.0489,2.9557,144.1549,-0.2895,-3.6058,3.6174
226,3,78,185,59,183,187.92325928337866,195.86985475054604,187.75316187455883,214.96511344867102,0.6732,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0105,0.0465,2.8092,204.9737,-5.0945,0.7090,5.1436
227,12,242,363,239,383,101.23694425934477,153.95129099815955,100.92280471986926,174.1551032843999,0.8304,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.3387,0.0616,3.7422,163.4312,-0.7992,-4.0225,4.1012
227,3,95,184,79,182,188.98924854060155,179.20100446147057,188.8353732134495,195.3176899310454,0.5569,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9355,0.043,2.5962,186.9126,-4.6328,0.7329,4.6904
228,3,94,180,78,177,190.19150185002766,180.8535318980528,190.22685770634135,197.1319355152787,0.6491,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9363,0.0431,2.5982,188.6422,-4.6591,0.8376,4.7338
229,3,95,176,60,169,191.49656301758577,180.62391868188442,191.46576829876113,216.31689716709604,0.6515,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.9549,0.0899,5.4939,196.8656,-4.8411,0.9846,4.9402
230,3,97,171,81,168,193.18576130218767,179.7386992275175,192.97270636104838,196.0025510038071,0.5045,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.941,0.0433,2.6117,187.5186,-4.5816,1.0734,4.7056
231,3,96,167,80,163,194.3422260303936,181.66177363441105,194.31675911893322,198.15398053029367,0.6568,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.944,0.0434,2.6202,189.5498,-4.6083,1.1783,4.7566
232,3,95,160,79,156,196.37201332953006,184.48035125725448,196.180373856987,200.9601950635996,0.5205,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9295,0.0428,2.5791,192.3680,-4.6316,1.3607,4.8273
233,3,76,150,56,143,197.55354482633985,205.5723716845238,197.71579270637693,226.75316976836288,0.7156,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0651,0.049,2.9645,215.6439,-5.1594,1.6321,5.4114
234,3,66,142,45,135,198.76806006684336,217.56838005555863,198.73729841489867,239.70398411373975,0.8038,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0524,0.0484,2.9284,228.1004,-5.4196,1.8416,5.7240
235,3,62,133,41,124,200.61582170234286,224.3680012836055,200.85445803957833,247.19425559668656,0.6231,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0523,0.0484,2.9282,235.2287,-5.5248,2.0784,5.9029
236,3,59,127,38,117,201.75501615275564,229.3338178289456,202.0963116296604,252.54900514553606,0.509,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0473,0.0482,2.9140,240.3822,-5.6025,2.2358,6.0322
237,3,62,118,41,108,204.11419853930695,230.07824755939012,204.23805773316195,253.33179824096302,0.7102,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0458,0.0481,2.9095,241.1457,-5.5233,2.4723,6.0513
238,3,63,113,40,103,205.34617594194668,231.26175645791503,205.16543275753767,256.3298656028985,0.6814,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1177,0.0514,3.1140,243.1514,-5.5143,2.6120,6.1017
239,14,245,273,227,297,113.87528085392752,66.70832032063167,117.89727103094764,96.17692030835673,0.4895,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.9331,0.1809,11.1177,78.7769,-0.8001,-1.8077,1.9768
239,3,64,108,44,97,206.565051177078,232.55106965997814,206.7657360989894,255.3605294480727,0.6406,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0163,0.0467,2.8258,243.4226,-5.4636,2.7318,6.1085
240,3,66,103,46,91,207.88449035315088,233.0600780914655,208.16451770952668,256.3532718730151,0.5755,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0347,0.0476,2.8781,244.1524,-5.4154,2.8654,6.1268
241,3,67,101,46,89,208.43392410149025,233.1222855069845,208.55714475004442,257.30332294783915,0.7215,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0719,0.0493,2.9839,244.6167,-5.3979,2.9228,6.1384
243,3,70,98,50,85,209.4384896746715,231.94827009486403,209.77266780277213,255.75965279926388,0.5278,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0614,0.0488,2.9540,243.2727,-5.3165,3.0004,6.1047
244,3,74,98,54,85,209.93151184050777,228.47319317591726,210.22374342698456,252.29546171106605,0.5615,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0772,0.0496,2.9990,239.7941,-5.2148,3.0025,6.0174
245,3,83,100,64,88,210.65066795705286,219.69296757065302,210.80144597613682,242.15697388264496,0.7223,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0574,0.0486,2.9427,230.3787,-4.9735,2.9472,5.7811
246,3,93,101,75,89,211.8035368077815,210.62288574606512,211.97923269437533,232.24555969921147,0.7036,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0614,0.0488,2.9541,220.9064,-4.7112,2.9214,5.5434
247,3,98,101,80,89,212.535067157935,206.39040675380238,212.64464013491647,228.01973598791838,0.7468,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0824,0.0498,3.0138,216.6666,-4.5838,2.9241,5.4371
248,3,106,100,89,88,214.00749241973224,200.24984394500785,214.12139523351746,221.05429197371402,0.7523,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0735,0.0494,2.9885,210.1384,-4.3713,2.9493,5.2732
249,3,114,99,97,87,215.57196610596193,194.2498391247725,215.53767779197437,215.05813167606567,0.8171,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1052,0.0508,3.0785,204.1251,-4.1664,2.9798,5.1223
250,3,121,98,105,86,217.05159612610825,189.20095137181525,217.03422543478942,209.2008604188807,0.8372,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0914,0.0502,3.0391,198.6989,-3.9794,3.0043,4.9862
251,3,129,97,114,85,218.80609503284902,183.50476833041697,218.79223277833796,202.71408436514716,0.8273,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0813,0.0497,3.0105,192.6317,-3.7669,3.0294,4.8339
252,3,141,97,127,85,221.27868673525023,174.3158053648607,221.2138879646184,192.753728887407,0.7973,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.092,0.0502,3.0410,183.0717,-3.4525,3.0308,4.5940
253,3,154,95,141,82,224.7561896438959,166.1715980545412,224.78047701474034,184.55622449540954,0.8384,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1396,0.0524,3.1762,174.8821,-3.1163,3.0899,4.3885
254,3,163,93,150,81,227.51136326716306,161.37533888422976,227.0373306968199,179.0111728356641,0.5586,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1264,0.0518,3.1387,169.7364,-2.8770,3.1409,4.2594
255,15,378,460,386,478,66.85719893270577,269.7035409482048,66.80140948635182,289.3993780228285,0.6514,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.7658,0.0352,2.1138,279.2045,2.7537,-6.4426,7.0064
255,3,173,92,162,79,230.47736872882888,155.56670594957006,230.40694937047155,172.59490143106777,0.7971,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1281,0.0519,3.1435,163.6390,-2.6132,3.1675,4.1064
256,3,188,88,178,75,235.88552705465872,149.77316181479245,235.54475887500678,166.14752480852673,0.6534,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1268,0.0518,3.1399,157.5360,-2.2172,3.2729,3.9532
257,15,399,454,412,476,62.30980811508616,273.30020124398004,62.0628571734614,298.82436312991615,0.6914,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9699,0.0446,2.6938,285.4929,3.3291,-6.3437,7.1642
257,3,198,85,191,71,239.7716214921675,146.98639392814562,240.12400730831058,162.60996279441184,0.6505,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0971,0.0505,3.0555,154.4040,-1.9507,3.3478,3.8746
258,15,405,452,418,474,61.00624095363969,274.38841083398546,60.87117861145701,299.93332592427936,0.6859,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.967,0.0445,2.6855,286.5928,3.4860,-6.2905,7.1918
258,3,202,83,195,69,241.51416391023304,146.76852523616907,241.69924423399362,162.4130536625674,0.7336,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1,0.0506,3.0638,154.1950,-1.8455,3.4009,3.8694
259,15,417,452,431,474,58.861027563021146,280.40149785619906,58.74768294428281,306.4718584144391,0.6968,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9657,0.0444,2.6821,292.8576,3.8003,-6.2901,7.3490
259,3,214,82,208,69,245.95577673063218,142.35167719419397,245.8889804974491,156.66843970627906,0.8132,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0409,0.0479,2.8957,149.1673,-1.5251,3.4184,3.7432
260,3,224,80,218,66,250.01689347810003,140.4563989286355,249.7024302277713,155.66630977832037,0.6781,1,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1166,0.0514,3.1110,147.6707,-1.2664,3.4826,3.7057
261,16,509,444,533,469,44.38919393409791,331.6519259705874,44.55757034196053,366.29223305988893,0.6234,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.079,0.0496,3.0040,348.1124,6.2425,-6.1108,8.7356
261,15,431,449,446,472,56.142889858339316,285.3944638566067,56.20834431892651,312.85140242613585,0.7178,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.9978,0.0459,2.7731,298.4929,4.1731,-6.2203,7.4904
261,3,230,79,225,65,252.47443162627712,139.47401191619892,252.26947198845806,154.33081351434652,0.7367,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0993,0.0506,3.0618,146.5268,-1.1072,3.5063,3.6770
262,15,444,447,461,471,53.799047404923435,291.2198482246703,53.880659150520245,320.62750973676606,0.7065,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0449,0.0481,2.9071,305.2170,4.5236,-6.1806,7.6591
262,3,243,77,239,63,257.8762617522106,138.07968713753664,257.5119142310515,152.6106156202772,0.6525,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0867,0.05,3.0260,144.9820,-0.7641,3.5570,3.6382
263,15,451,446,469,469,52.58555601267826,294.61330587738223,52.52850108396055,323.81785003300854,0.7333,2,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0266,0.0472,2.8552,308.5260,4.7040,-6.1493,7.7422
