Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold
251,57,353,358,357,365,58.06522153684731,172.03778654702577,58.163232489699496,180.09441968034434,0.7358,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
252,44,511,220,525,220,1.8401952563927828,249.12848090894786,1.7423001661426172,263.1216448717209,0.9091,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
252,57,354,358,357,366,57.78345394142436,172.5688268488837,58.33026485333698,180.9447429465692,0.4499,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
253,44,512,220,526,221,1.8328395059420592,250.12796724876648,1.9525090493996085,264.15336454416024,0.8709,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
253,47,355,360,357,363,57.855633972909104,174.79416466232504,57.82439810223515,178.39843048636948,0.7519,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
253,57,359,368,363,375,58.12686301872735,183.69812192834198,58.216324063790616,191.75505208468434,0.6712,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
254,44,513,221,526,221,2.053550563510988,251.16130275183716,1.9525090493996085,264.15336454416024,0.8429,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
254,47,356,361,358,364,57.75330025457571,176.17321022221284,57.724355685422374,179.77764043395385,0.7542,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
254,57,360,369,364,376,58.027432240512276,185.0756602041446,58.12040315297727,193.13207915827965,0.7162,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
256,54,60,275,52,278,162.67828197408036,211.59631376751344,162.5528115767178,220.1272359341297,0.7775,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
257,57,361,368,368,379,57.60015982608067,184.76200908195386,57.59545651140457,197.80040444852483,0.9923,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
258,54,59,271,51,274,163.79400131100573,211.4000946073582,163.62516220080113,219.92044015961773,0.8142,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
258,57,364,372,369,382,57.482489384954484,189.74720024284943,57.81320595903743,200.8706051168264,0.6119,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
259,54,58,269,50,272,164.38901146632034,211.81359729724625,164.19748604606448,220.32702966272657,0.8046,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
260,54,58,267,49,270,164.91136918726377,211.28416883429767,164.76764481561463,220.75552088226468,0.8584,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
261,54,56,266,47,269,165.31121322668162,212.96009015775704,165.15154798182212,222.4275162833951,0.8287,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
262,54,54,265,46,268,165.7047943202544,214.64622055838765,165.4655449194599,223.14121089570165,0.7616,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
262,57,370,379,374,389,57.108984983228986,198.8793604173143,57.675665848395894,209.45882650296693,0.4526,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
263,54,52,264,44,267,166.0922221901453,216.34232133357543,165.84014123409446,224.83104767802868,0.7632,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
264,54,50,263,42,266,166.473605405945,218.04815981796315,166.20913310263902,226.53035116734358,0.7199,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
264,57,371,380,375,387,57.02410880268957,200.26232796010336,57.14909160744135,208.3122656014283,0.7637,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
265,54,48,263,40,266,166.5954374370962,219.9931817125249,166.32869286780416,228.47319317591726,0.668,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
265,57,374,386,379,396,57.23150092123018,206.92993983471797,57.54896098989374,218.04815981796315,0.5587,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
266,57,376,389,381,399,57.21571913413086,210.535032714273,57.52880770915151,221.65288177689007,0.512,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
267,58,528,226,543,226,3.0127875041833403,266.36816626616627,2.852235581292543,281.3485382936972,0.8726,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
269,54,42,265,30,269,166.45502663205448,226.29405648403582,166.19642846937674,238.89956048515452,0.6856,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
271,59,286,48,299,8,278.3256503304268,165.74679484080528,280.28012870519456,207.32824216685964,0.5179,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
271,60,27,30,5,15,217.75663904023108,297.2355967915014,217.47149891603945,323.81785003300854,0.5559,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
271,58,528,224,543,224,2.5830206686350574,266.27053911388697,2.445309085609419,281.2561110447202,0.8441,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
271,61,142,249,32,270,162.86372549642402,125.57467897629681,165.8465874121486,237.2003372678884,0.4685,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
272,62,362,74,402,1,305.9285024228228,170.42300314218147,303.5645567091868,253.2212471338059,0.5248,6,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
272,59,286,48,298,8,278.3256503304268,165.74679484080528,280.00797980144137,207.15211801958483,0.5613,6,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
272,60,27,29,5,15,217.9087267446724,297.8489550090784,217.47149891603945,323.81785003300854,0.4902,6,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
272,58,529,224,543,225,2.573359463176823,267.2695268825086,2.648805759458634,281.30055101261354,0.9286,6,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
272,61,142,247,30,272,163.73979529168807,125.0,165.49983323344745,239.63305281200255,0.6373,6,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
272,63,342,303,394,380,48.68062217303046,121.16517651536682,51.84277341263094,213.65392577717827,0.5391,6,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
273,59,286,48,296,8,278.3256503304268,165.74679484080528,279.4623222080256,206.81392603013947,0.6887,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
273,60,27,29,6,15,217.9087267446724,297.8489550090784,217.57940663411867,323.02476685232665,0.5438,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
273,58,529,225,543,225,2.787480842032023,267.31629205867716,2.648805759458634,281.30055101261354,0.8706,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
273,61,142,245,29,275,164.62374875117382,124.45481107614924,164.86979922295203,241.36694056974744,0.826,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
273,63,340,304,393,379,49.707852244372226,120.61509026651682,51.88825827699469,212.24985276791125,0.6845,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
274,59,286,48,295,9,278.3256503304268,165.74679484080528,279.23332350927717,205.6647757881743,0.7773,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
274,60,26,32,6,15,217.33319573818582,296.8097033454264,217.57940663411867,323.02476685232665,0.7292,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
274,58,529,225,543,225,2.787480842032023,267.31629205867716,2.648805759458634,281.30055101261354,0.8484,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
274,61,141,243,28,277,165.6299984848207,124.90796611905904,164.47588900324575,242.86004199950224,0.7244,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
274,63,338,305,390,377,50.74415832376717,120.10412149464314,52.19720754906148,208.8276801575883,0.8108,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
275,59,286,48,294,10,278.3256503304268,165.74679484080528,279.0017551225613,204.51894777746145,0.8181,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
275,60,26,31,5,16,217.4863718194613,297.41721537261424,217.33080672182092,323.21045775160184,0.8288,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
275,58,528,225,543,225,2.7979434724964216,266.3174797117155,2.648805759458634,281.30055101261354,0.8311,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
275,61,141,240,28,279,166.97080519205628,124.19742348374221,164.02227014115914,243.402958075698,0.5083,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
275,63,336,306,387,375,51.78897457443879,119.63277142990545,52.5164417162695,205.41178155110774,0.8971,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
276,59,286,49,294,11,278.3760054774267,164.7573974060042,279.0458012615908,203.5313243704762,0.8273,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
276,60,26,31,6,15,217.4863718194613,297.41721537261424,217.57940663411867,323.02476685232665,0.8074,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
276,58,529,225,543,226,2.787480842032023,267.31629205867716,2.852235581292543,281.3485382936972,0.9245,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
276,63,334,307,383,372,52.84170321510307,119.20151005754919,52.90160594034247,200.60159520801423,0.9861,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
277,59,287,49,293,12,278.7197465062373,164.90603384958357,278.81073298598494,202.38824076511955,0.9358,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
277,60,26,31,5,16,217.4863718194613,297.41721537261424,217.33080672182092,323.21045775160184,0.8273,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
277,58,528,225,543,226,2.7979434724964216,266.3174797117155,2.852235581292543,281.3485382936972,0.9375,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
277,63,331,308,379,369,54.293308599397115,118.22436297142819,53.305676205556004,195.80091930325557,0.8696,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
278,59,287,49,292,13,278.7197465062373,164.90603384958357,278.5729983636114,201.2486024796197,0.9261,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
278,60,26,31,4,18,217.4863718194613,297.41721537261424,216.940896097129,322.80024783137947,0.6018,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
278,63,329,309,375,366,55.36632260345049,117.88977903109328,53.73003623440993,191.01047091717248,0.7856,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
279,59,287,49,291,14,278.7197465062373,164.90603384958357,278.33256009637415,200.11246837716035,0.8746,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
279,60,26,31,4,18,217.4863718194613,297.41721537261424,216.940896097129,322.80024783137947,0.6056,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
279,54,32,285,24,287,162.39101436895317,241.306858584666,162.50900268775737,249.5375723212839,0.8769,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
279,63,327,310,370,364,56.44506377892101,117.5967686630887,54.60520415501294,186.46179233290664,0.7395,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
280,59,288,49,291,15,279.06285611434294,165.0605949341029,278.374259027599,199.12307751739877,0.8066,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
280,60,26,31,4,18,217.4863718194613,297.41721537261424,216.940896097129,322.80024783137947,0.6056,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
280,54,32,284,24,286,162.6176111187721,241.00622398602076,162.72825742231913,249.23884127479008,0.8503,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
280,63,325,311,366,361,57.52880770915151,117.34564329364768,55.08547629996247,181.70580618131055,0.6359,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
281,59,288,49,290,16,279.06285611434294,165.0605949341029,278.13010235415595,197.9898987322333,0.7643,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
281,54,33,283,25,285,162.77428119943136,239.75404063331237,162.88028443805277,247.98790293076797,0.8257,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
282,59,288,50,289,16,279.1178627537958,164.07315441594946,277.84342107495064,197.85095400325974,0.7114,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
282,54,35,283,26,286,162.63160471455092,237.84448700779257,162.59069725304315,247.329739416836,0.9006,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
283,59,289,50,288,17,279.4623222080256,164.23458831805192,277.59464336859145,196.72569735548024,0.581,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
283,61,142,245,33,286,164.62374875117382,124.45481107614924,162.09206713701218,240.6595105122588,0.3538,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
283,54,37,284,28,287,162.25532837494308,236.23928547132036,162.22867917709127,245.72545655670274,0.9194,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
284,59,289,50,288,18,279.4623222080256,164.23458831805192,277.6333305872313,195.73451407454945,0.5698,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
284,61,139,249,39,285,163.25802961470689,128.4445405612866,161.8739203118299,234.64441182350797,0.5911,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
285,59,289,50,287,19,279.4623222080256,164.23458831805192,277.38063635884083,194.61243536834948,0.5175,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
285,61,136,254,37,287,161.565051177078,132.81566172707193,161.565051177078,237.17082451262846,0.8947,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
286,58,520,230,534,231,3.9909130984297803,258.62714474702767,3.9957880902935443,272.66279540854123,0.9357,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
287,58,520,232,533,232,4.432668468689861,258.7740327003465,4.220818945286474,271.7370052090808,0.7943,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
289,64,399,116,407,112,324.9799211457446,167.28717822953436,325.40771131249005,176.13914953808538,0.7686,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
289,54,51,284,42,287,161.15870494376895,222.94618184665106,161.17528998175993,232.43278598338918,0.8893,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
292,59,279,58,280,28,276.2993537061305,154.93547043850222,275.58724396420433,184.87833837418594,0.589,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
292,64,400,124,407,117,327.47510971220896,163.67040050051813,326.76828893202065,173.34935823359717,0.3752,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
292,54,59,278,50,281,161.98945659643948,213.45959805077868,161.97139741038703,222.94618184665106,0.7707,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
293,59,279,58,279,29,276.2993537061305,154.93547043850222,275.30732684933116,183.7879212570837,0.5316,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
294,59,279,58,278,30,276.2993537061305,154.93547043850222,275.02407525853954,182.70194306574848,0.4594,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
294,64,399,129,407,121,328.79086689736096,160.18114745499858,327.8881851257657,171.1899529762188,0.3165,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
295,59,279,58,277,31,276.2993537061305,154.93547043850222,274.7374433480101,181.62048342629197,0.3986,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
295,58,517,235,531,235,5.153908561227802,256.03515383634334,4.887009834921517,269.9814808463721,0.7199,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
296,58,516,235,530,236,5.174089618737167,255.03921267130667,5.117314849972639,269.0724809414742,0.8816,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
297,65,25,30,5,13,217.5218295176737,298.8193434167206,217.75130164242614,325.0384592629002,0.7844,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
297,58,515,236,529,236,5.4189569976703105,254.13579047430528,5.13637849242773,268.07648162418127,0.7406,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
298,65,26,30,5,13,217.63892232842204,298.0268444284843,217.75130164242614,325.0384592629002,0.8099,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
298,58,514,237,528,237,5.665566993909532,253.23704310388715,5.369169814830743,267.1722290957651,0.7301,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
299,65,26,30,5,13,217.63892232842204,298.0268444284843,217.75130164242614,325.0384592629002,0.8163,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
299,58,513,237,527,238,5.68799125326252,252.24194734421155,5.603538367624309,266.2724168966812,0.916,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
300,65,26,30,5,14,217.63892232842204,298.0268444284843,217.61166345804776,324.4271875167061,0.8641,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
300,58,511,238,526,238,5.961089782578591,250.353749722268,5.624628041445911,265.2772134956186,0.7144,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
301,66,150,180,84,152,195.94539590092288,116.48175822848829,198.62786317645504,187.84035775093702,0.6551,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
301,58,510,238,524,239,5.98495231511541,249.35917869611296,5.883757036443462,263.38754716197195,0.9119,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
301,67,399,461,403,468,61.18037385698698,284.20063335608523,61.154851124275325,292.2618688778952,0.8728,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
302,66,151,178,81,152,197.03015677288704,116.09048195265622,198.33993103355536,190.68560512005095,0.8087,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
302,58,509,238,523,239,6.009005957494525,248.3646512690564,5.9061411137705,262.39283526803854,0.8785,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
303,66,152,176,78,152,198.12186024790137,115.7410903698423,198.06047193619918,193.5355264544471,0.943,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
303,54,60,251,52,254,169.07239784402768,205.73040611440985,168.6900675259798,214.15881957089695,0.6416,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
304,66,153,174,74,152,199.2197734259139,115.43396380615195,197.70042778866718,197.34234213670416,0.7288,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
304,54,59,249,51,251,169.67031791098057,206.34437234875102,169.52797165613836,214.57399656062708,0.8549,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
304,68,540,270,554,271,11.784748506262801,283.9859151436916,11.423090548446904,297.90099026354375,0.6619,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
305,66,154,172,71,152,200.32313682966296,115.16944039110375,197.43938777261383,200.2023975880409,0.5488,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
305,54,58,246,49,249,170.53767779197437,206.81392603013947,170.1455454997061,216.18973148602595,0.6645,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
306,58,505,239,518,239,6.34019174590991,244.49539872971025,6.020656176836423,257.41989045137905,0.7357,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
306,54,57,244,48,247,171.12786700708247,207.4825293850063,170.71143246633582,216.8432613663611,0.6613,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
306,68,543,261,558,262,9.891619726822183,285.2402496142506,9.587833024818645,300.1932710771512,0.7312,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
307,54,55,242,46,245,171.75367918553147,209.16261616264032,171.31364541876334,218.50629281556172,0.6537,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
307,58,503,239,517,240,6.392373680037028,242.5077318355025,6.266198098479253,256.5326489942362,0.8834,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
307,68,545,256,559,257,8.837421722700235,286.40006983239374,8.615648184164113,300.38974682901545,0.7845,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
307,69,303,388,304,396,76.88656177014332,180.71247881648904,77.14190982700183,188.73261509341728,0.5809,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
308,54,53,240,44,243,172.36944577461722,210.86725682286476,171.9066964715569,220.19309707617992,0.6302,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
308,58,502,239,515,240,6.418786730238786,241.51397475094478,6.315334576314071,254.54469155729805,0.9214,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
308,68,547,251,561,252,7.792078078218435,287.65604460883486,7.619745570496018,301.66372005927394,0.8332,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
308,69,304,385,305,393,76.35404872077928,178.02527910383964,76.63603599862759,186.03763060198332,0.5775,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
309,54,51,239,42,241,172.7079410354173,212.72047386182646,172.49066892618268,221.90313201935658,0.8069,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
309,58,500,240,513,240,6.7098368077569335,239.64139876073165,6.365244555643885,252.55692427648862,0.754,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
309,68,548,246,562,247,6.779567945149955,288.01388855400705,6.654425046006596,302.03476621077914,0.885,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
310,65,25,32,5,16,217.2164404735346,297.6054434986027,217.33080672182092,323.21045775160184,0.7669,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
310,68,549,241,564,242,5.769885057879649,288.4614358974177,5.67302213992532,303.48640826238,0.9116,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
310,58,499,240,512,241,6.737888594750847,238.64827675891564,6.616737897910832,251.67637950352037,0.8926,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
311,65,25,32,5,16,217.2164404735346,297.6054434986027,217.33080672182092,323.21045775160184,0.7795,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
311,68,550,236,565,236,4.763641690726178,288.99826989101507,4.5288242369325395,303.94900888142405,0.779,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
311,54,46,236,38,238,173.6598082540901,217.329243315298,173.379223917685,225.50388023269133,0.7112,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
311,58,497,241,510,242,7.0349759104311405,236.78260071213003,6.897427557751748,249.80792621532248,0.852,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
312,68,552,231,567,231,3.7485040463532533,290.6217472936256,3.564638972115678,305.5912302406599,0.8185,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
312,58,496,242,509,243,7.305759533310827,235.91523901605,7.153564318394415,248.93774322107123,0.8573,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
313,68,554,227,569,227,2.9406914687864374,292.3850201361212,2.7972435228340813,307.3662310664592,0.855,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
314,68,556,222,572,222,1.9480850065149493,294.17001886664116,1.8476102659945959,310.16124838541646,0.8784,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
315,68,559,217,575,217,0.9644843022265389,297.0420845604205,0.9151902017155392,313.0399335548102,0.9049,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
316,68,562,213,577,213,0.19098522435968746,300.00166666203705,0.1818907524971836,315.00158729758806,0.9549,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
317,68,563,210,579,210,359.61930274857326,301.0066444449358,359.6385172283595,317.00630908548175,0.9448,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
318,68,565,206,581,205,358.865578369023,303.0594001181947,358.7429275841855,319.0767932645682,0.8557,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
319,68,568,201,583,201,357.94123429500945,306.1976485866604,358.03736122058444,321.18841822207725,0.8751,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
319,58,490,253,502,254,10.194236993214133,231.65707414193074,9.926245506651705,243.64728605096343,0.8121,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
320,68,570,198,585,198,357.3974377975002,308.3180176376334,357.51814501957926,323.3032632065442,0.8512,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
320,58,490,254,502,256,10.43747535111818,231.8361490363399,10.388857815469612,244.0,0.9316,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
321,68,571,195,586,195,356.85097958115244,309.46728421595714,356.99649417069304,324.4456811239749,0.8302,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
321,58,490,256,502,257,10.922804719869262,232.20680437919987,10.619655276155134,244.1823089414956,0.782,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
322,68,572,192,588,192,356.3086140135487,310.64449134018133,356.4893215697327,326.6129207487052,0.7928,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
322,70,292,346,295,354,77.38067770656923,137.31715115017496,76.9170093251889,145.7840869230932,0.7236,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
323,68,575,189,590,188,355.79732049628063,313.84391024839084,355.81508387488157,328.87687665751145,0.938,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
323,58,490,258,503,260,11.406552583972406,232.59406699226014,11.264205604627996,245.73359558676546,0.8654,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
323,70,291,346,294,355,77.78849162352402,137.10215169719257,77.38637254598126,146.53668482670133,0.6507,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
324,68,578,185,593,185,355.11633590402437,317.1513834117707,355.3366508941604,332.0993827154757,0.7307,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
