Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,Radius_A_px,Angle_B_deg,Radius_B_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold
158,2,241,291,238,297,111.4252937980874,84.86459803710851,111.80140948635182,91.54780172128658,0.6868,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
158,8,99,221,85,222,177.02197934805025,173.23394586512194,176.93897020058236,187.2671887971836,0.6971,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
158,1,545,65,566,54,331.6992442339936,310.0612842649014,331.74575053832007,333.7663853655727,0.5711,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
159,7,150,380,140,393,125.98679564435727,207.62466134830902,126.10258933075433,224.0200883849482,0.5015,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
159,2,245,290,243,295,109.09349200048563,82.54089895318563,109.25929164376717,87.92041856133307,0.5775,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
159,8,103,219,89,220,177.62815781021078,169.14490828872147,177.4968602204151,183.17477992343814,0.6954,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
159,1,549,64,570,53,331.8845868466584,314.058911671043,331.9175346979099,337.764711004569,0.6288,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
160,7,153,379,144,392,125.47271661854764,205.0609665440988,125.41705527646745,220.87100307645636,0.5231,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
160,2,249,288,247,294,106.83747262567638,79.40403012442127,106.9553130520252,85.72630868059116,0.6959,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
160,8,107,218,94,219,177.91743472026914,165.10905486980417,177.74795565459746,178.13758727455584,0.5774,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
160,1,553,63,575,51,332.06526851050444,318.05974281571696,332.0159172483421,343.1180554852805,0.6346,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
161,7,156,378,148,391,124.94566440000565,202.51419703319567,124.71179476791768,217.75444886385216,0.546,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
161,2,252,287,250,293,104.93141717813755,77.62087348130012,105.19524852681988,83.93449827097318,0.6208,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
161,8,110,217,97,218,178.23217294414394,162.077142126828,178.03634246594802,175.10282693320517,0.6056,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
161,1,556,63,578,51,332.3163449234813,320.71326757713035,332.2491770416079,345.77015487170087,0.6199,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
162,7,160,376,150,390,124.33021719550332,198.59506539690256,124.42647658143909,215.79620015190258,0.3554,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
162,2,254,287,252,293,103.49573328079582,77.12976079309465,103.86968643850504,83.43260753446461,0.6169,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
162,8,112,217,99,217,178.21008939175394,160.0781059358212,178.3445134608807,173.07223925286226,0.5786,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
162,1,558,62,580,50,332.324089539971,322.9489123685045,332.2567955279937,348.0057470789814,0.5704,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
163,7,160,379,152,391,123.84812444783822,201.07958623390888,123.83754668421935,215.5017401321855,0.5946,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
163,2,256,288,254,294,101.88865803962798,77.6659513557904,102.38075692880719,83.95236744726142,0.5568,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
163,8,114,218,101,218,177.82525588538996,158.11388300841898,177.99044618697886,171.10523077919038,0.5192,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
163,1,560,63,582,51,332.64471232049283,324.2606975876047,332.55467320689615,349.31504405049606,0.6297,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
164,9,155,393,106,473,122.87898454741425,215.52262062252305,122.45698555186044,309.3169895107606,0.343,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
164,2,259,290,258,295,99.46232220802563,79.07591289387686,99.57422788509183,84.17244204607586,0.6261,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
164,8,117,219,105,220,177.41420565757554,155.15798400340216,177.2573886425184,167.19150696132863,0.6556,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
164,1,563,65,586,53,333.1991650530454,326.02147168553176,333.1437402529007,351.961645637703,0.6265,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
165,9,159,394,106,473,121.8352824326846,214.2265156324025,122.45698555186044,309.3169895107606,0.337,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
165,2,263,291,262,297,96.49934627965457,79.51100552753688,96.70983680775694,85.58621384311844,0.576,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
165,8,121,220,109,221,176.96729738382302,151.21177202850313,176.83963837395433,163.24827717314508,0.6955,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
165,1,567,66,589,54,333.6684901090754,329.1519405988669,333.5072919404291,354.1934499676695,0.6272,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
166,7,173,383,165,397,120.06858282186246,197.59048560090133,120.04416006992597,213.71476317746513,0.5679,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
166,2,268,293,268,299,92.82712457816127,81.09870529176159,92.6324348689865,87.09190547921202,0.5765,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
166,8,126,222,115,223,176.08175113593262,146.34206503941374,175.99219545762767,157.3848785620779,0.6094,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
166,1,572,68,595,57,334.3589941756947,332.77019097268914,334.3647612395417,358.2652648527345,0.668,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
167,7,178,385,171,399,118.51756022647761,196.88829320200833,118.37379049957006,212.5323504786977,0.5637,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
167,2,274,295,274,301,88.61964592655556,83.02409288875127,88.71267105847497,89.02246907382428,0.5334,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
167,8,132,225,121,225,174.69489039378962,140.60227594174995,175.07938396363602,151.5585695366646,0.5115,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
167,1,578,70,602,59,335.1062347983593,337.34255586866,335.12584608587235,363.7430411705494,0.6013,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
168,7,180,386,173,400,117.86700384965687,196.82479518597245,117.77109995629796,212.47352776287215,0.5654,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
168,2,276,296,276,303,87.27368900609373,84.09518416651456,87.48312434306048,91.08786966440702,0.6227,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
168,8,134,225,123,227,174.6184529478681,138.61096637712328,174.25133658271224,149.75313018431368,0.534,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
168,1,580,72,604,61,335.55604521958344,338.325287260648,335.543044135279,364.72592449673766,0.597,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
169,2,276,296,276,303,87.27368900609373,84.09518416651456,87.48312434306048,91.08786966440702,0.6927,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
169,8,134,226,123,227,174.20720350496785,138.70832707519762,174.25133658271224,149.75313018431368,0.611,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
169,1,581,72,604,61,335.6259351330936,339.2359061184414,335.543044135279,364.72592449673766,0.6016,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
170,7,180,387,173,401,117.73154612507716,197.70938268074178,117.64597536373869,213.35885264033456,0.522,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
170,2,276,297,276,303,87.3057157101439,85.09406559801923,87.48312434306048,91.08786966440702,0.5678,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
170,8,134,226,123,227,174.20720350496785,138.70832707519762,174.25133658271224,149.75313018431368,0.6985,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
170,1,581,73,605,61,335.7799650546965,338.8244383157744,335.6079200623698,365.6364314452268,0.6622,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
171,7,181,389,174,403,117.20879689125336,199.0226117806718,117.16186062830717,214.67417171145672,0.5671,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
171,2,277,299,277,305,86.71075732150818,87.14355971613737,86.92254460057562,93.13431161500041,0.6226,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
171,8,135,228,124,229,173.33869836022984,137.93114224133723,173.44744532917073,148.9731519435633,0.6962,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
171,1,582,75,606,64,336.1576637721764,338.92329515688357,336.10120836384135,365.3217759729086,0.6397,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
172,7,179,397,173,411,116.68879996848445,207.06037766796427,116.44976807407228,222.26560687609768,0.4702,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
172,8,135,235,124,237,170.46987216740007,138.91724155050014,170.41216697518138,150.0966355385756,0.558,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
172,1,582,80,606,70,336.935382226239,336.93322780634145,336.9672434068129,362.93250061133955,0.608,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
173,7,183,403,174,420,114.98404039711734,210.71782079359116,115.22764946742859,229.93042425916585,0.3488,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
173,2,277,314,277,322,87.19362974821176,102.12247548899312,87.39743779750019,110.11357772772621,0.5929,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
173,8,135,243,124,246,167.2499741641836,140.46351839534705,167.06194368281356,151.85519418182574,0.6059,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
173,1,581,89,606,79,338.2945632538944,332.58081724597406,338.2873752248877,359.5066063370741,0.6305,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
174,7,182,408,174,425,114.66381471246358,215.67568244936655,114.70687038426532,234.4632167313244,0.3558,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
174,2,277,319,277,327,87.32457334397085,107.11675872616759,87.51044707800085,115.10864433221339,0.6235,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
174,8,135,248,124,251,165.27702493824978,141.65097952361643,165.23738303070556,153.05227865013967,0.6111,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
174,1,582,94,606,85,339.1609151233243,331.6986584235758,339.1812180327182,357.33037934102384,0.6701,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
175,2,277,323,277,332,87.42085249971659,111.11255554616679,87.61405596961119,120.10412149464314,0.6932,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
175,8,135,252,124,256,163.72373705794004,142.72000560538106,163.44292862436336,154.40207252495026,0.6027,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
175,1,582,99,606,89,339.9723861492637,329.95302695989926,339.78309058675137,355.92836357896516,0.6616,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
176,7,179,419,173,435,114.19320898728877,226.93170778892932,113.93864553878724,243.98770460824454,0.4911,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
176,2,276,328,276,338,88.02506598911803,116.06894502837527,88.18169703554817,126.0634760745554,0.5779,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
176,8,134,258,123,262,161.565051177078,145.46477236774544,161.44976807407227,157.16551784663199,0.696,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
176,1,581,103,605,95,340.5696648127525,327.66141060552127,340.6410058243053,352.9560879202964,0.6066,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
177,7,179,423,172,440,113.78588431300591,230.58620947489467,113.68208772453846,248.96586111352696,0.513,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
177,2,276,333,276,342,88.10661415425373,121.06609764917675,88.23760897633949,130.06152390311286,0.6254,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
177,8,134,262,123,266,160.0835940061909,146.77874505527018,160.07866787951463,158.48343762046557,0.6123,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
177,1,581,108,604,100,341.3983325995579,326.03220699802034,341.35820810630065,350.3826479721848,0.6079,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
178,7,179,427,172,445,113.39128859711622,234.25200105868893,113.22826206952136,253.5527558517162,0.563,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
178,2,275,337,275,347,88.6251652194306,125.03599481749245,88.72696997994329,135.03332921912278,0.6264,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
178,8,133,266,122,271,158.76938885995375,149.12075643584967,158.5286316760854,161.1862276995153,0.6041,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
178,1,580,112,604,104,342.01266534793854,323.82711436814554,341.98023071822286,349.12461958446875,0.608,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
179,7,179,432,172,449,112.91510628726118,238.8493248891443,112.87687180465477,257.2333570904054,0.6112,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
179,2,275,341,275,352,88.66778014613037,129.0348790056394,88.77242116786546,140.03213916812098,0.6963,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
179,8,133,271,122,276,157.0006983505406,151.00331122197287,156.8936731417284,163.0828010551695,0.6963,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
179,1,580,117,604,109,342.85806315875124,322.31816579274584,342.76396890796116,347.61041411327136,0.6251,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
180,2,274,345,274,356,89.13847426543275,133.01503674397117,89.20427644726072,144.01388821915754,0.6277,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
180,8,132,275,121,280,155.77225468204585,153.52198539622916,155.75647941275474,165.60495161679194,0.6994,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
180,1,579,121,603,113,343.48928442291634,320.2030605725061,343.3484095777349,345.48806057518107,0.5925,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
181,7,177,440,170,459,112.61986494804043,247.0,112.43844541195563,267.23210884921747,0.5259,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
181,2,274,350,273,361,89.169684513742,138.01449199268893,89.6154703404155,149.00335566691106,0.6144,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
181,8,132,279,120,285,154.42555522789988,155.2063143045411,154.34674101516444,168.62087652482418,0.6097,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
181,1,579,125,602,118,344.1779267229122,319.0893291854179,344.10047741154347,343.1267987202399,0.6065,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
182,7,176,445,169,464,112.39250193704987,252.00198411917316,112.23131518010258,272.237029075767,0.5631,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
182,2,272,355,272,367,90.0,143.0,90.0,155.0,0.6417,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
182,8,131,284,119,291,152.9494029929139,158.31929762350515,152.69088962003332,172.19175357722565,0.516,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
182,1,577,130,601,124,344.9517243677195,315.83065082414026,345.02523440606444,340.5657058483722,0.597,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
183,7,175,449,168,468,112.25843646795619,256.08201811138554,112.10944834375168,276.3186566267287,0.6,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
183,2,271,359,271,371,90.38976119531806,147.00340132119393,90.36034606338723,159.00314462299164,0.5823,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
183,8,129,288,118,295,152.01076150467622,161.94134740701648,151.6770623615002,174.94284781036347,0.6008,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
183,1,576,134,600,128,345.6095367512591,313.8470965295043,345.6354175503028,338.58529206095176,0.6553,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
184,7,174,453,167,472,112.12857669142063,260.16341018675166,111.99112991717713,280.40149785619906,0.6514,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
184,2,270,362,270,375,90.76389846093001,150.0133327407934,90.70298042273558,163.01226947687098,0.6395,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
184,8,128,292,117,299,150.94539590092285,164.730082255792,150.69492414342,177.74701122663075,0.6037,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
184,1,575,138,599,132,346.2756278350148,311.9054343867705,346.2527097426994,336.64372859151854,0.6276,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
185,7,173,457,165,476,112.00272903561907,264.2460974167831,112.06286168503702,284.8596145472362,0.5423,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
185,2,269,366,268,379,91.11601039140727,154.02921800749363,91.37209164946061,167.0478973228936,0.691,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
185,8,127,296,115,303,149.9158434412248,167.57386431063765,149.90265423903114,181.46625030566977,0.612,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
185,1,574,142,598,136,346.94997144633317,310.00645154577023,346.87709014100375,334.7416914577567,0.6027,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
186,2,267,371,266,384,91.80116051572237,159.07859692617356,91.99787985647667,172.10461934532728,0.5764,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
186,8,125,300,113,307,149.09359658141622,171.32717239247253,149.1423466420327,185.21878954360974,0.6108,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
186,1,572,146,596,140,347.59258147259925,307.1742176680849,347.4711922908485,331.9036004625439,0.6242,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
187,2,264,375,264,389,92.80980813607029,163.19620093617377,92.58787850740532,177.18069872308325,0.6782,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
187,8,123,305,111,313,148.02919480794375,175.64168070250295,147.89875110416446,190.057885919001,0.6079,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
187,1,570,150,593,145,348.2470677493358,304.381339769704,348.21032938735243,327.9176725948146,0.612,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
188,2,262,379,261,393,93.42679315729049,167.29913329123974,93.47778651979816,181.33394607739612,0.6982,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
188,8,121,309,109,317,147.28395544110717,179.47144619688115,147.211508376476,193.89172236070317,0.5443,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
188,1,568,154,591,150,348.91358698834034,301.6289110811495,349.00126664777883,324.9692293125612,0.6678,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
189,2,260,383,259,397,94.01417569541103,171.42053552593984,94.01958248783748,185.4561942885705,0.6415,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
189,8,119,313,106,321,146.569972047902,183.3303030052588,146.7100361624639,198.58751219550538,0.5201,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
189,1,566,158,588,154,349.59228868750995,298.9180489699476,349.5994479751789,321.27869521647403,0.609,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
190,2,258,388,256,402,94.54804240912542,176.555940143627,94.81355089370653,190.67249408344142,0.6324,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
190,8,116,317,103,326,146.05641298024818,188.04520733057782,145.99812178626743,203.85534086699815,0.6105,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
190,1,563,163,585,159,350.44191891816007,295.0965943551365,350.3893203309065,317.45550869373807,0.6074,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
191,2,255,392,253,407,95.3952645682131,180.8009955724802,95.56509883491165,195.92345444075858,0.5774,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
191,8,113,322,100,331,145.32358895403573,193.3416664870767,145.3221720743804,209.15305400591214,0.6125,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
191,1,560,167,583,163,351.1193408494797,291.49442533262965,351.0462953723659,314.836465486449,0.6282,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
192,2,253,396,251,411,95.89551701236935,184.97837711473198,96.02399308231962,200.10497245196083,0.6255,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
192,8,111,325,98,335,144.93638994342834,196.69773765857096,144.74364128703718,213.08449028495716,0.6058,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
192,1,558,171,580,167,351.8418527241909,288.9238654040195,351.68767633536936,311.2699792784392,0.6274,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
193,2,251,400,249,415,96.37363936587751,189.16923639957952,96.46407431937685,204.29880077964236,0.6968,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
193,8,109,330,96,339,144.09822914554755,201.22872558360052,144.18612616015355,217.03686322834653,0.6969,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
193,1,556,174,578,172,352.37892869070294,286.53097563788805,352.55258314980483,308.60330523181375,0.5935,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
194,8,107,334,94,344,143.52100316677917,205.20477577288497,143.44036527550665,221.60324907365415,0.5441,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
194,1,554,179,576,177,353.32553095288245,283.9242856819402,353.43236319307323,306.00816982557836,0.5958,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
195,2,247,408,245,424,97.26888492164751,197.58795509848267,97.25803010765125,213.71242359769354,0.6996,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
195,8,105,338,92,348,142.96577456521058,209.2008604188807,142.9269266826896,225.6014184352572,0.6111,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
195,1,552,183,574,181,354.0868775557519,281.4977797425763,354.139172452264,303.58689036254515,0.6398,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
196,2,245,412,242,427,97.68844776990288,201.8142710513803,97.94347181059041,217.0829334609241,0.5651,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
196,8,103,341,90,351,142.64501327167073,212.60761980700502,142.62971525536375,229.0087334579186,0.612,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
196,1,550,186,572,184,354.6569442414248,279.2131802046601,354.66784111834045,301.3038333642637,0.6607,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
197,2,243,415,241,431,98.13010235415598,205.0609665440988,98.05683413384655,221.18318200080222,0.6274,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
197,8,102,344,88,355,142.1717121653871,215.23010941780427,142.1465804350169,233.03433223454437,0.6991,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
197,1,549,190,570,188,355.45896482029497,277.8722728161268,355.3955128430185,298.9648808806814,0.6978,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
198,2,242,417,239,433,98.32565033042684,207.18349355100662,98.49272902811849,223.45021816950637,0.5682,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
198,8,100,347,87,358,141.87220869363395,218.65269264292172,141.7198798890762,235.6713813766958,0.5415,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
198,1,547,192,568,190,355.84035770628736,275.72631357924473,355.7493454253488,296.8164415931166,0.5943,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
199,2,240,420,237,437,98.74616226255522,210.44714300745449,98.84181456019168,227.705950734714,0.58,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
199,8,98,350,85,361,141.581944655178,222.08106627986098,141.45246288800251,239.10248848558643,0.5423,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
199,1,546,195,567,194,356.449703241712,274.5268657162719,356.5083153009795,295.5486423585803,0.6396,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
200,2,238,424,235,441,99.111357044784,214.7091055358389,99.17807900016247,231.96982562393757,0.5717,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
200,8,96,354,82,365,141.1027796536558,226.14154859291116,141.15678718822917,243.9446658568291,0.5231,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
200,1,543,199,564,198,357.25359932265576,271.31162894354526,357.25504410616185,292.33542378576016,0.5768,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
201,2,237,426,233,443,99.2885675336642,216.8432613663611,99.58294472353258,234.26907606425564,0.6197,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
201,8,95,356,81,368,140.86960044301472,228.17756243767704,140.75963373566353,246.61102976144437,0.6087,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
202,2,236,427,233,444,99.50553168664626,217.99311915746333,99.54240011467388,235.25518060183074,0.5727,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.0,0.1
