Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold,Zprime_mm,Zdoubleprime,Z_mm,B_px,X_mm,Y_mm
47,1,352,429,360,450,68.15200858934797,228.40534144367115,68.24100040931752,250.87447060233131,0.7531,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0192,0.0469,,,,
47,5,169,364,158,379,123.69006752597979,176.67201249773547,123.93422419942286,195.25624189766637,0.6701,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0863,0.05,,,,
48,1,359,422,368,443,65.83038755527265,224.69757453074567,65.92000548976968,247.54191564258366,0.7594,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0517,0.0484,,,,
48,5,177,357,168,372,122.7352262721076,166.43316977093238,122.56676481190435,183.91846019364124,0.7318,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.085,0.0499,,,,
48,7,154,213,137,212,182.0273227005002,113.07077429645558,182.2025981617658,130.09611831257686,0.641,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.5221,0.07,,,,
49,1,364,417,373,437,64.12661477371391,222.28135324403618,64.27438735663432,244.20483205702544,0.7036,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0217,0.047,,,,
49,5,182,351,172,366,122.38811485340091,158.68522300453813,122.52092819807237,176.70880000724355,0.7875,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1683,0.0537,,,,
50,1,367,413,376,433,62.96913974015701,220.03636063160107,63.223135445844754,241.9442084448396,0.6222,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0309,0.0474,,,,
50,5,185,348,176,361,122.04468071873421,154.5477272560163,122.29061186374423,170.3437700651245,0.7054,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.057,0.0486,,,,
51,5,188,344,179,357,121.88356387460854,149.56603892595405,122.15229514128235,165.3602128687551,0.7076,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0903,0.0502,,,,
51,7,164,200,129,192,189.3720927085791,104.39348638684312,190.26830579801023,140.24621207005913,0.8092,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.1861,0.1466,,,,
52,1,372,405,383,425,60.81617695105656,215.3346233191495,60.85192815428696,238.15961034566715,0.8203,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0942,0.0503,,,,
52,5,191,340,182,353,121.71134586523797,144.5856147754679,122.0053832080835,160.37767924496225,0.7077,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1258,0.0518,,,,
