Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,Radius_A_px,Angle_B_deg,Radius_B_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold
77,11,304,316,309,330,72.89727103094764,108.81176406988355,72.59069725304315,123.664869708418,0.5437,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
77,8,123,263,108,269,161.1048540090993,157.48650735856708,160.83454348280912,173.62315513778685,0.6862,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
77,18,96,126,51,108,206.04181659489382,195.88772294352702,205.20112364547506,244.24782496472716,0.4184,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
77,21,74,109,57,101,207.48354210155622,223.1882613400624,207.30636000652828,241.96280705926685,0.4735,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
78,8,119,257,104,262,163.61045966596524,159.48040632002414,163.42599224309103,175.2826289168439,0.7397,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
78,19,92,120,83,115,207.07208023799276,202.14846029589245,207.16814237145852,212.43822631532208,0.6818,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
78,21,70,102,53,94,208.5706985484666,230.00869548780108,208.31635494327222,248.766959220874,0.3742,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
79,8,116,251,100,255,165.96375653207352,160.80111939908875,165.96375653207352,177.2935419015594,0.825,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
79,19,89,106,76,99,210.08092307140524,211.482859825566,209.96476533620125,226.24102192131292,0.5503,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
79,21,64,96,49,88,209.14807184571305,238.15961034566715,209.07641444424107,255.15681452785068,0.5622,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
80,8,113,243,100,246,168.9675267591023,161.99382704288456,168.8182457898033,175.32826355154492,0.5935,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
80,19,89,99,58,79,211.6947634939089,215.07673049402624,211.86075807263668,251.9622987670973,0.5644,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
81,8,120,236,104,239,171.0273733851036,153.88307249337075,170.86982351772133,170.1558109498468,0.729,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
81,19,94,96,70,79,213.09169993868244,212.46176126540982,213.36154028056959,241.85326129701042,0.504,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
82,8,125,229,111,231,173.4032617021058,147.97972834141845,173.26951606538435,162.1172415260018,0.7346,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
82,22,100,91,76,72,215.12594074824258,210.2974084481309,215.53767779197437,240.86510747719356,0.3989,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
82,19,100,86,85,76,216.2249442555203,213.21350801485352,216.0273733851036,231.22499864850255,0.4645,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
83,8,131,222,119,222,175.94326213870514,141.35416513141735,176.2604966370689,153.32644912082193,0.5361,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
83,23,127,220,111,222,176.84205520356073,145.2205219657332,176.44582176446792,161.31026005806325,0.4439,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
84,23,129,214,111,214,179.198712669893,143.01398533010678,179.28828779396432,161.01242188104618,0.9505,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
84,22,103,76,79,54,218.82480644308316,216.92625475031832,219.3055692822446,249.42533953069002,0.3554,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
84,24,92,71,60,49,218.07278187399083,228.65038814749474,217.55552869583153,267.41914665932205,0.3515,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
85,23,131,208,113,206,181.62497635752476,141.05672617780408,182.16107948822636,159.11316727411344,0.5351,1,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
86,23,130,201,112,200,184.42955929897764,142.42541907960108,184.28915332881903,160.44936896105264,0.7281,1,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
87,23,129,198,114,197,185.59155775575718,143.68368035375485,185.42321859677335,158.71042813879623,0.7673,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
87,22,103,61,80,38,221.78050510314716,226.63186007267382,222.18444331578877,259.1138745802702,0.3847,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
88,23,132,191,117,189,188.53076560994813,141.56623891309678,188.44036527550662,156.69716015295236,0.8106,1,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
89,25,26,240,1,243,173.50647468746072,247.58836806279893,173.4742355280489,272.7673000929547,0.677,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
89,23,130,186,119,184,190.37584492005104,144.3606594609487,190.37074152828464,155.54099138169335,0.7279,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
89,22,108,49,86,25,224.82478409509466,231.22499864850255,225.15360761994938,263.751777245197,0.4244,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
90,23,138,181,120,177,193.02584064687082,137.53908535394584,192.96708398312126,155.97756248896826,0.7429,1,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
91,25,29,229,3,231,175.99817341989018,243.5939243905726,175.95979598159582,269.67016891009655,0.7899,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
91,23,139,174,122,171,195.94539590092288,138.32208789632983,195.28743442411673,155.502411556863,0.4964,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
91,22,92,24,72,4,226.24536426676835,260.27677575995904,226.12330271407544,288.5550207499429,0.7076,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
92,23,137,169,124,166,197.6676405078323,141.6827441857335,197.2658094950146,154.983870128475,0.5976,1,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
93,23,142,163,126,158,200.65258393111355,138.9280389266328,200.29756977222868,155.66630977832037,0.5572,1,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
94,25,35,210,9,210,180.48349721089025,237.00843866833097,180.43570095126773,263.00760445279906,0.6667,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
94,23,144,157,128,151,203.2525921748616,139.31618714277246,202.95805548882143,156.3873396410336,0.5646,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
95,23,144,153,131,147,204.74674821262613,140.9432509913121,204.7493664907175,155.2610704587599,0.8118,1,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
96,23,151,148,135,141,207.8755103865275,136.88316185711082,207.395366663336,154.30489298787643,0.5047,1,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
97,23,155,142,151,140,210.89168640717415,136.34148304899725,210.7543940795586,140.80127840328723,0.4492,1,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
98,23,159,137,144,129,213.57289840605486,135.6244815658294,212.9608878839777,152.55490814785344,0.4775,1,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
99,23,161,134,150,125,215.0958167870261,135.66502865514016,215.49322801073433,149.84325143295575,0.6027,1,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
100,23,165,129,155,120,217.80076636163233,135.41787178950938,218.17884763521565,148.8388390172404,0.6591,1,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
101,23,171,124,160,115,221.06521794363056,133.9589489358587,220.89490148683743,148.16544806398016,0.7407,1,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
102,23,177,120,167,110,224.08089521628577,132.24598292575845,224.169684513742,146.38647478507022,0.797,1,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
103,23,183,118,174,106,226.56506908559226,129.4488315899375,227.24574256589509,144.3606594609487,0.5302,1,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
104,23,189,115,180,103,229.4473848500905,127.66362050325849,229.83440630626328,142.63590010933433,0.6391,1,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
105,23,194,112,186,100,232.0457691248675,126.82271089990152,232.48088617952368,141.20906486483082,0.6601,1,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
106,26,377,179,389,174,342.5528115767178,110.06361796706484,342.00691218202627,123.01625908797584,0.4331,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
106,23,201,109,193,98,235.4207123967945,125.09996003196804,235.27871980413227,138.69751259485514,0.7918,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
110,23,222,95,217,82,246.8605382367883,127.23600119463045,247.06789956241022,141.15594213493105,0.7633,1,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
111,23,229,94,223,81,249.97791676335524,125.59060474414477,249.49190102823155,139.86421987055874,0.6187,1,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
112,23,236,93,231,79,253.1683312417585,124.32618388738553,252.86700384965684,139.17614738165446,0.7109,1,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
113,23,243,91,239,77,256.5221772467587,124.42668524074729,256.26373169437744,138.97481786280562,0.7023,1,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
114,23,253,89,251,75,261.2188372656145,124.45882853377658,261.28526712513883,138.6001443000692,0.8144,1,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
115,27,291,455,294,479,85.52917916450482,243.74166652421167,85.28964017194899,267.904833849634,0.6159,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
115,28,440,158,458,152,342.1811110854772,176.4652940382329,342.12130340415865,195.43796969882797,0.8509,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
115,23,261,86,259,72,265.0106374303578,126.4792473095883,264.6948903937896,140.60227594174995,0.6942,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
116,27,297,452,300,477,84.05313694602651,241.29857024027308,83.96848538936638,266.47513955339247,0.8438,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
116,28,448,156,466,149,342.34987578006985,184.69434208984313,342.0091956101899,203.9730374338726,0.6402,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
116,23,268,83,267,69,268.22395574664125,129.0620006043607,267.9974668681731,143.0873858870865,0.7642,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
117,27,303,450,307,475,82.5788840674294,240.01041644062033,82.41962706187638,265.31867631209076,0.7496,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
117,28,454,154,474,148,342.3238913013465,191.01832372837953,342.4201485733447,211.8962010041709,0.8454,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
117,23,275,81,275,66,271.31188778250413,131.03434664239754,271.17714488598205,146.03081866510234,0.8156,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
118,27,309,448,313,474,81.08971914886799,238.88281646028875,81.10599918491403,265.1886121235224,0.7932,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
118,23,282,79,282,65,274.29986282019206,133.37541002748594,273.89167629408075,147.33974345029924,0.643,2,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
119,27,314,447,318,472,79.86689008553019,238.72368964977062,79.96687944566884,264.0378760708395,0.7638,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
119,28,466,152,488,145,342.81429385577525,203.06649157357302,342.7668842415301,226.15260334561705,0.8673,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
119,23,288,78,289,63,276.8090501796134,134.9518432626987,276.5089564405026,149.96666296213968,0.7246,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
120,27,320,446,325,471,78.40782458970894,238.8723508487326,78.43504348529225,264.3671689147501,0.9055,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
120,28,473,151,495,144,343.117869722016,210.05237442123808,343.04182015224455,233.13729860320507,0.8562,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
120,23,294,76,296,61,279.18883607735876,137.7679207943562,279.03107179644064,152.8953890737062,0.8191,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
121,27,327,445,332,469,76.71836855430803,239.40342520523802,76.8589302422846,263.9109698364204,0.8297,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
121,28,481,150,503,143,343.47697245845154,218.0022935659164,343.3690462932786,241.0850472343733,0.8105,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
121,23,302,75,305,60,282.3515591500302,140.24621207005913,282.2491234197558,155.54099138169335,0.8258,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
122,27,332,443,338,468,75.43972438064313,238.66503723838562,75.54324459994515,264.3709515056448,0.7619,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
122,28,483,151,510,142,343.8754433962281,219.6406155518601,343.6104596659652,248.08063205337092,0.4649,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
122,29,199,120,191,111,231.56876412182112,117.44360348695028,231.27107744950115,129.46814279968643,0.5959,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
122,23,309,74,313,59,285.00891367665866,142.87407042567241,285.00131846047145,158.39823231336896,0.85,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
123,27,338,440,345,465,73.85566121971652,237.36048533822978,73.90516317683591,263.32109676210905,0.8167,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
123,28,493,147,517,139,343.6104596659652,230.36058690670154,343.40809130832014,255.64428411368795,0.7232,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
123,23,315,71,319,56,286.95984702206505,147.41099009232656,286.7666113746287,162.92636373527768,0.765,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
124,27,344,438,352,462,72.32894963800798,237.19190542680835,72.25532837494306,262.48809496813374,0.7883,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
124,28,500,145,525,137,343.6240658826444,237.6404847663798,343.4879282455943,263.8825496314601,0.7642,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
124,23,322,69,327,53,289.2721970672699,151.48927354766738,289.0811144289536,168.24387061643583,0.7722,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
125,27,351,437,359,461,70.65325898483556,238.4659304806454,70.74070835623284,263.7612556839992,0.781,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
125,28,507,144,533,136,343.8615814283659,244.64055264816582,343.765087717729,271.84002648616706,0.7735,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
125,23,330,67,335,51,291.8014094863518,156.16977940690063,291.3706222693432,172.88724649319857,0.644,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
126,27,358,437,367,461,69.08203290143658,240.87548650703334,69.1168414554688,266.50703555441083,0.8021,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
126,28,515,145,542,136,344.58539450074977,252.06745129032427,344.27907221417723,280.49242414011826,0.6062,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
126,23,338,67,345,51,294.4737188190447,159.31415505221122,294.3903070624679,176.7766952966369,0.8335,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
127,27,364,436,375,460,67.67134362198085,242.15697388264496,67.44578472762754,268.5386378158644,0.6319,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
127,28,523,144,550,136,344.8415014068944,260.0480724789169,344.710008641776,288.2013185257833,0.7558,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
127,23,346,66,353,50,296.87813975209866,163.682619724881,296.565051177078,181.12150617748296,0.7048,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
128,27,370,435,381,459,66.27634157009568,243.58366119261777,66.18834574902725,269.9814808463721,0.8001,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
128,28,529,144,557,136,345.179647920478,265.84393918237066,345.06858282186244,294.95931922894044,0.8056,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
128,23,352,65,361,49,298.5558142085112,167.35889578985635,298.6350818301191,185.71483516402236,0.8499,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
129,27,375,434,386,458,65.11039883668964,244.7304639802736,65.13630342824813,271.1309646646801,0.8305,1,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
130,27,383,433,395,456,63.33133993131167,247.3095226634025,63.2474019329716,273.2489707208428,0.7522,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
130,28,543,142,572,134,345.51691809085884,279.8946230280246,345.42578380196124,309.97419247414774,0.7753,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
130,23,366,64,375,47,302.42106476250694,175.32826355154492,301.97415935312915,194.50963986394095,0.5398,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
131,27,401,430,414,453,59.38536711965063,253.3081127796739,59.49291383024213,279.72307734614964,0.6398,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
131,28,560,140,591,132,345.96375653207355,296.86360504447157,345.92150301501874,328.8783969797956,0.8379,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
131,23,383,61,395,44,306.3195815749287,187.40864441108366,306.20945681718604,208.21383239352758,0.7526,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
132,27,414,428,429,450,56.67878432806043,258.49564793241683,56.58860624692977,285.1192732875138,0.8397,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
132,28,575,139,608,130,346.45421426012933,311.66969695496545,346.28518810812153,345.8612438536587,0.6937,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
132,23,400,58,413,41,309.73230287195577,200.24984394500785,309.50767544287254,221.63483480716653,0.7037,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
133,27,419,427,435,450,55.63876660950677,260.4496112494699,55.593772528549806,288.46663585239804,0.7901,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
133,28,583,138,616,129,346.6158047790865,319.68265514412883,346.4349928933591,353.8714455844099,0.6552,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
133,23,407,57,422,39,311.0548137709624,205.54804791094466,310.92698955194777,228.97379762758882,0.8054,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
134,27,425,427,441,450,54.56328382954307,263.8825496314601,54.622047185177614,291.89895511974686,0.7957,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
134,30,26,306,1,316,159.0874523086323,263.3476789341421,159.00500376730446,290.27056344038743,0.7987,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
134,28,588,139,622,130,346.99214175245766,324.32237048961025,346.8142386978123,359.477398455035,0.6704,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
134,23,413,57,428,40,312.2920825141338,209.53758612716717,312.2072976342867,232.20680437919987,0.7908,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
135,27,428,427,445,450,54.036059502916274,265.6332057556058,53.98694340108345,294.2329009475317,0.8056,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
135,30,31,306,5,315,158.6921528591759,258.68320393871727,158.90499197479883,286.1782661209617,0.5593,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
135,28,593,139,626,130,347.1880194094451,329.1959902550455,346.958109473338,363.3730865102698,0.572,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
135,23,418,58,434,41,313.47247455778705,212.20744567521658,313.451842301022,235.55254190944322,0.8708,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
136,27,432,427,449,450,53.3438915840331,268.00186566514793,53.361911390808785,296.60242750186654,0.8361,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
136,30,34,305,10,315,158.656613877954,255.5249498581303,158.53873296597578,281.5190934910099,0.707,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
136,23,422,57,438,40,314.06080905426444,215.6965461012299,313.9830219692808,239.0397456491284,0.8368,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
137,27,437,426,455,449,52.3667692581699,270.22398117117586,52.326406660169546,299.4294574687,0.8196,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
137,30,39,304,15,313,158.4534255100984,250.50548896181897,158.54536638395322,276.1340254296815,0.7352,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
137,28,602,138,632,130,347.3609375593699,338.19520990102745,347.16822095746994,369.22080114749764,0.6909,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
137,23,427,57,444,39,315.0,219.20310216782974,314.83392574186894,243.95286429964293,0.7134,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
138,27,440,426,458,449,51.86642980249771,272.06616842231597,51.87481802870425,301.27230207903284,0.9137,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
138,30,43,303,18,313,158.32812106806037,246.41834347304587,158.31536164174253,273.34410547879025,0.6851,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
138,23,431,56,448,39,315.54565759341574,222.74873737015884,315.49250173376333,246.78938388836744,0.8326,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
139,27,445,426,463,448,51.047537074425094,275.1817581163403,51.01599069225367,303.606653418531,0.8888,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
139,30,47,303,23,312,157.97940344398435,242.7055829600959,158.11928844731432,268.33002068348594,0.661,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
139,23,435,56,453,39,316.2570724158145,225.6213642366343,316.29459951816426,250.3797116381437,0.8755,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
140,27,451,425,470,448,49.95712606968069,278.22652641328074,50.003919952240345,308.05843601498725,0.7589,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
140,30,54,302,30,311,157.56700907787462,235.84740829612693,157.75097634278765,261.4670151281037,0.5824,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
140,23,442,55,460,38,317.27661498197085,231.40656861895687,317.2147551273192,256.1640099623677,0.8223,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
141,31,29,433,4,455,137.71457726900107,328.4661321963042,137.800887087268,361.763735053695,0.7181,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
141,27,462,426,482,448,48.399714159123256,286.174771774173,48.33633670221332,315.9050490258109,0.729,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
141,23,452,56,471,38,319.0856167799749,238.1931988953505,318.8344647905517,264.3425807545958,0.6362,3,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
142,31,41,432,16,454,136.39718102729637,319.0,136.610300602499,352.27829907617075,0.5761,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
142,27,474,426,496,449,46.65230467765131,294.27877939124323,46.61528804847465,326.1058110491133,0.7935,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
142,30,77,300,57,309,155.71119782161873,213.9369065869655,155.71687505545532,235.8686074915439,0.7036,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
142,23,466,57,487,40,321.3762268226134,248.31633051412467,321.3401917459099,275.3343422096125,0.7989,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
143,27,481,426,503,449,45.677223537553694,299.127063302537,45.73452103425482,330.9531688925187,0.858,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
143,31,47,430,23,453,135.9052755789158,313.28740798187215,135.93535819575715,346.5284981065771,0.8262,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
143,30,85,300,64,309,154.79887635452494,206.6712365086153,154.99818832716184,229.5059912072014,0.5919,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
143,23,475,57,496,40,322.63657221548885,255.4094751570505,322.4808861795237,282.41812972966164,0.7068,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
144,27,486,426,508,449,45.0,302.64170234784234,45.12113254576842,334.46225497057213,0.7155,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
144,31,52,430,29,453,135.2616227456948,309.7159989409653,135.2367580719071,342.24260401066374,0.8708,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
144,30,90,299,71,308,154.4511753645929,201.72506041639943,154.47030200946696,222.74873737015884,0.8976,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
144,23,480,57,503,40,323.30680427508617,259.40123361310367,323.3290452335166,288.00173610587836,0.8535,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
145,27,491,426,513,448,44.33841532230585,306.1976485866604,44.39943730427242,337.30846416892655,0.8494,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
145,31,57,430,34,452,134.60303790240258,306.18458485038076,134.76027010391914,338.0,0.6268,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
145,30,94,299,75,307,153.9522781457081,198.12369873389704,154.25507778928386,218.7098534588691,0.5572,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
145,23,488,56,509,39,324.16234704572173,266.4432397340942,323.87213299291756,293.42460701175014,0.4277,4,33,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1
